sexo,provincia,comunidad,tasa,año,media,trimestre
hombres,orense,galicia,paro,2022,8.5,tercero
hombres,orense,galicia,paro,2022,10.7,cuarto
hombres,ciudad real,castilla la mancha,actividad,2022,64.1,primero
hombres,ciudad real,castilla la mancha,actividad,2022,63.36,segundo
mujeres,castellon,comunidad valenciana,actividad,2022,50.09,primero
mujeres,castellon,comunidad valenciana,actividad,2022,52.07,segundo
mujeres,castellon,comunidad valenciana,actividad,2022,52.49,tercero
mujeres,castellon,comunidad valenciana,actividad,2022,52.57,cuarto
hombres,avila,castilla y leon,actividad,2022,58.16,segundo
hombres,avila,castilla y leon,actividad,2022,58.55,primero
mujeres,barcelona,cataluña,paro,2022,10.69,primero
mujeres,barcelona,cataluña,paro,2022,10.21,segundo
mujeres,barcelona,cataluña,paro,2022,10.05,tercero
hombres,coruña,galicia,paro,2022,8.71,primero
hombres,coruña,galicia,paro,2022,10.3,segundo
hombres,coruña,galicia,paro,2022,9.06,tercero
hombres,coruña,galicia,paro,2022,9.66,cuarto
mujeres,vizcaya,pais vasco,empleo,2022,45.79,cuarto
mujeres,vizcaya,pais vasco,empleo,2022,47.38,tercero
mujeres,vizcaya,pais vasco,empleo,2022,47.94,segundo
hombres,madrid,madrid,actividad,2022,67.54,cuarto
hombres,madrid,madrid,actividad,2022,67.99,tercero
mujeres,cuenca,castilla la mancha,empleo,2022,36.17,cuarto
hombres,madrid,madrid,actividad,2022,68.74,segundo
mujeres,vizcaya,pais vasco,empleo,2022,48.62,primero
mujeres,valencia,comunidad valenciana,actividad,2022,54.08,cuarto
mujeres,valencia,comunidad valenciana,actividad,2022,54.59,tercero
mujeres,valencia,comunidad valenciana,actividad,2022,53.63,segundo
mujeres,valencia,comunidad valenciana,actividad,2022,54.23,primero
hombres,malaga,andalucia,empleo,2022,50.2,primero
hombres,malaga,andalucia,empleo,2022,52.79,segundo
hombres,malaga,andalucia,empleo,2022,55.39,tercero
hombres,malaga,andalucia,empleo,2022,50.24,cuarto
mujeres,valladolid,castilla y leon,actividad,2022,48.58,primero
hombres,cordoba,andalucia,actividad,2022,61.64,primero
hombres,cordoba,andalucia,actividad,2022,59.72,segundo
hombres,cordoba,andalucia,actividad,2022,60.7,tercero
hombres,cordoba,andalucia,actividad,2022,59.32,cuarto
hombres,madrid,madrid,actividad,2022,68.6,primero
mujeres,islas baleares,islas baleares,empleo,2022,54.83,segundo
mujeres,guadalajara,castilla la mancha,paro,2022,11.54,cuarto
mujeres,badajoz,extremadura,empleo,2022,39.91,segundo
mujeres,huesca,aragon,actividad,2022,54.03,segundo
hombres,guadalajara,castilla la mancha,empleo,2022,60.37,primero
mujeres,madrid,madrid,actividad,2022,59.68,primero
mujeres,madrid,madrid,actividad,2022,59.33,segundo
hombres,santa cruz de tenerife,canarias,actividad,2022,62.6,cuarto
hombres,santa cruz de tenerife,canarias,actividad,2022,61.46,tercero
hombres,santa cruz de tenerife,canarias,actividad,2022,61.13,segundo
hombres,santa cruz de tenerife,canarias,actividad,2022,63.02,primero
mujeres,huesca,aragon,actividad,2022,53.25,primero
mujeres,madrid,madrid,actividad,2022,58.34,tercero
mujeres,madrid,madrid,actividad,2022,59.31,cuarto
mujeres,alicante,comunidad valenciana,empleo,2022,44.45,primero
mujeres,huesca,aragon,actividad,2022,54.07,tercero
mujeres,alicante,comunidad valenciana,empleo,2022,44.11,segundo
mujeres,santa cruz de tenerife,canarias,empleo,2022,43.75,primero
mujeres,santa cruz de tenerife,canarias,empleo,2022,44.93,segundo
mujeres,santa cruz de tenerife,canarias,empleo,2022,40.23,tercero
mujeres,palencia,castilla y leon,empleo,2022,45.96,cuarto
mujeres,palencia,castilla y leon,empleo,2022,47.02,tercero
mujeres,palencia,castilla y leon,empleo,2022,47.74,segundo
mujeres,santa cruz de tenerife,canarias,empleo,2022,42.08,cuarto
mujeres,palencia,castilla y leon,empleo,2022,46.12,primero
hombres,granada,andalucia,actividad,2022,63.53,primero
hombres,granada,andalucia,actividad,2022,64.46,segundo
mujeres,alicante,comunidad valenciana,empleo,2022,45.52,cuarto
hombres,granada,andalucia,actividad,2022,64.97,tercero
mujeres,alicante,comunidad valenciana,empleo,2022,44.39,tercero
hombres,tarragona,cataluña,empleo,2022,53.11,primero
mujeres,huesca,aragon,actividad,2022,50.6,cuarto
hombres,guadalajara,castilla la mancha,empleo,2022,62.12,tercero
mujeres,madrid,madrid,paro,2022,13.49,cuarto
hombres,salamanca,castilla y leon,empleo,2022,54.31,cuarto
hombres,salamanca,castilla y leon,empleo,2022,55.27,tercero
hombres,salamanca,castilla y leon,empleo,2022,55.84,segundo
hombres,salamanca,castilla y leon,empleo,2022,54.66,primero
mujeres,almeria,andalucia,actividad,2022,56.38,primero
mujeres,almeria,andalucia,actividad,2022,53.59,segundo
mujeres,almeria,andalucia,actividad,2022,52.42,tercero
mujeres,almeria,andalucia,actividad,2022,54.16,cuarto
hombres,zaragoza,aragon,actividad,2022,64.91,cuarto
hombres,zaragoza,aragon,actividad,2022,64.48,tercero
hombres,zaragoza,aragon,actividad,2022,63.72,segundo
hombres,guadalajara,castilla la mancha,empleo,2022,62.81,segundo
hombres,zaragoza,aragon,actividad,2022,64.75,primero
hombres,guipuzcoa,pais vasco,empleo,2022,57.36,tercero
hombres,guipuzcoa,pais vasco,empleo,2022,53.57,segundo
hombres,guipuzcoa,pais vasco,empleo,2022,57.28,primero
mujeres,segovia,castilla y leon,actividad,2022,51.56,primero
mujeres,segovia,castilla y leon,actividad,2022,56.4,segundo
mujeres,segovia,castilla y leon,actividad,2022,57.12,tercero
mujeres,segovia,castilla y leon,actividad,2022,52.87,cuarto
hombres,cantabria,cantabria,actividad,2022,59.91,primero
hombres,cantabria,cantabria,actividad,2022,60.88,segundo
hombres,cantabria,cantabria,actividad,2022,61.21,tercero
hombres,cantabria,cantabria,actividad,2022,58.75,cuarto
hombres,guadalajara,castilla la mancha,empleo,2022,61.65,cuarto
hombres,guipuzcoa,pais vasco,empleo,2022,54.85,cuarto
mujeres,madrid,madrid,paro,2022,13.28,tercero
hombres,tarragona,cataluña,empleo,2022,55.77,segundo
hombres,tarragona,cataluña,empleo,2022,54.71,cuarto
hombres,barcelona,cataluña,paro,2022,9.61,primero
mujeres,huesca,aragon,empleo,2022,47.98,tercero
mujeres,huesca,aragon,empleo,2022,46.9,segundo
mujeres,huesca,aragon,empleo,2022,47.97,primero
hombres,huesca,aragon,actividad,2022,63.32,tercero
hombres,huesca,aragon,actividad,2022,62.41,cuarto
mujeres,las palmas,canarias,actividad,2022,55.95,cuarto
hombres,alava,pais vasco,empleo,2022,58.62,cuarto
hombres,alava,pais vasco,empleo,2022,57.4,tercero
hombres,alava,pais vasco,empleo,2022,56.06,segundo
mujeres,las palmas,canarias,actividad,2022,57.62,tercero
mujeres,las palmas,canarias,actividad,2022,56.11,segundo
hombres,barcelona,cataluña,paro,2022,8.19,segundo
mujeres,las palmas,canarias,actividad,2022,56.78,primero
hombres,santa cruz de tenerife,canarias,empleo,2022,52.21,tercero
hombres,santa cruz de tenerife,canarias,empleo,2022,50.43,segundo
hombres,santa cruz de tenerife,canarias,empleo,2022,50.25,primero
mujeres,alicante,comunidad valenciana,actividad,2022,52.47,primero
mujeres,alicante,comunidad valenciana,actividad,2022,52.63,segundo
mujeres,alicante,comunidad valenciana,actividad,2022,52.9,tercero
mujeres,lugo,galicia,empleo,2022,43.68,primero
mujeres,alicante,comunidad valenciana,actividad,2022,55.23,cuarto
mujeres,lugo,galicia,empleo,2022,46.02,segundo
mujeres,santa cruz de tenerife,canarias,actividad,2022,54.57,primero
mujeres,santa cruz de tenerife,canarias,actividad,2022,54.37,segundo
mujeres,lugo,galicia,empleo,2022,44.83,tercero
hombres,santa cruz de tenerife,canarias,empleo,2022,54.32,cuarto
hombres,tarragona,cataluña,empleo,2022,56.1,tercero
hombres,barcelona,cataluña,paro,2022,8.6,tercero
mujeres,huesca,aragon,empleo,2022,45.27,cuarto
mujeres,huesca,aragon,paro,2022,10.54,cuarto
mujeres,huesca,aragon,paro,2022,11.27,tercero
mujeres,huesca,aragon,paro,2022,13.21,segundo
hombres,huesca,aragon,actividad,2022,62.63,primero
hombres,huesca,aragon,actividad,2022,61.42,segundo
mujeres,huesca,aragon,paro,2022,9.93,primero
hombres,santa cruz de tenerife,canarias,paro,2022,13.22,cuarto
hombres,santa cruz de tenerife,canarias,paro,2022,15.06,tercero
hombres,santa cruz de tenerife,canarias,paro,2022,17.5,segundo
hombres,santa cruz de tenerife,canarias,paro,2022,20.27,primero
mujeres,alicante,comunidad valenciana,paro,2022,15.28,primero
mujeres,alicante,comunidad valenciana,paro,2022,16.19,segundo
hombres,barcelona,cataluña,paro,2022,10.04,cuarto
mujeres,alicante,comunidad valenciana,paro,2022,16.09,tercero
hombres,zaragoza,aragon,paro,2022,7.67,cuarto
hombres,zaragoza,aragon,paro,2022,6.91,tercero
hombres,zaragoza,aragon,paro,2022,7.25,segundo
hombres,zaragoza,aragon,paro,2022,9.72,primero
hombres,vizcaya,pais vasco,empleo,2022,55.26,primero
hombres,vizcaya,pais vasco,empleo,2022,55.28,segundo
hombres,vizcaya,pais vasco,empleo,2022,56.8,tercero
mujeres,santa cruz de tenerife,canarias,paro,2022,19.84,primero
mujeres,santa cruz de tenerife,canarias,paro,2022,17.36,segundo
mujeres,santa cruz de tenerife,canarias,paro,2022,21.04,tercero
mujeres,santa cruz de tenerife,canarias,paro,2022,19.21,cuarto
hombres,vizcaya,pais vasco,empleo,2022,58.08,cuarto
mujeres,alicante,comunidad valenciana,paro,2022,17.58,cuarto
mujeres,lugo,galicia,empleo,2022,45.31,cuarto
mujeres,madrid,madrid,paro,2022,11.36,segundo
hombres,alava,pais vasco,actividad,2022,63.86,cuarto
hombres,teruel,aragon,empleo,2022,57.46,segundo
mujeres,huelva,andalucia,actividad,2022,50.78,cuarto
mujeres,huelva,andalucia,actividad,2022,48.01,tercero
mujeres,huelva,andalucia,actividad,2022,52.95,segundo
mujeres,huelva,andalucia,actividad,2022,49.17,primero
mujeres,sevilla,andalucia,actividad,2022,52.66,primero
mujeres,sevilla,andalucia,actividad,2022,51.98,segundo
mujeres,sevilla,andalucia,actividad,2022,53.88,tercero
hombres,teruel,aragon,empleo,2022,57.0,tercero
hombres,teruel,aragon,empleo,2022,53.3,cuarto
mujeres,sevilla,andalucia,actividad,2022,52.57,cuarto
hombres,zamora,castilla y leon,paro,2022,12.28,primero
hombres,teruel,aragon,empleo,2022,56.87,primero
hombres,burgos,castilla y leon,actividad,2022,62.54,primero
hombres,burgos,castilla y leon,actividad,2022,61.81,tercero
hombres,burgos,castilla y leon,actividad,2022,63.21,cuarto
hombres,salamanca,castilla y leon,actividad,2022,59.72,cuarto
hombres,salamanca,castilla y leon,actividad,2022,60.28,tercero
hombres,salamanca,castilla y leon,actividad,2022,61.04,segundo
hombres,salamanca,castilla y leon,actividad,2022,60.71,primero
hombres,cantabria,cantabria,paro,2022,8.11,cuarto
mujeres,madrid,madrid,empleo,2022,51.66,primero
mujeres,almeria,andalucia,empleo,2022,46.6,primero
mujeres,almeria,andalucia,empleo,2022,45.47,segundo
mujeres,almeria,andalucia,empleo,2022,39.96,tercero
mujeres,almeria,andalucia,empleo,2022,42.81,cuarto
hombres,burgos,castilla y leon,actividad,2022,60.88,segundo
mujeres,madrid,madrid,empleo,2022,52.59,segundo
hombres,zamora,castilla y leon,paro,2022,9.78,segundo
hombres,cantabria,cantabria,paro,2022,6.98,segundo
mujeres,guadalajara,castilla la mancha,empleo,2022,53.94,cuarto
mujeres,guadalajara,castilla la mancha,empleo,2022,49.27,tercero
mujeres,guadalajara,castilla la mancha,empleo,2022,48.17,segundo
mujeres,guadalajara,castilla la mancha,empleo,2022,48.34,primero
mujeres,sevilla,andalucia,paro,2022,22.49,primero
mujeres,sevilla,andalucia,paro,2022,21.93,segundo
mujeres,sevilla,andalucia,paro,2022,22.28,tercero
mujeres,sevilla,andalucia,paro,2022,18.07,cuarto
hombres,granada,andalucia,paro,2022,19.66,segundo
hombres,granada,andalucia,paro,2022,20.08,tercero
hombres,granada,andalucia,paro,2022,17.97,cuarto
hombres,rioja,la rioja,empleo,2022,59.34,cuarto
hombres,cantabria,cantabria,paro,2022,7.12,tercero
mujeres,alava,pais vasco,actividad,2022,54.5,primero
mujeres,alava,pais vasco,actividad,2022,53.9,tercero
mujeres,alava,pais vasco,actividad,2022,55.1,cuarto
hombres,rioja,la rioja,empleo,2022,59.36,tercero
hombres,rioja,la rioja,empleo,2022,58.65,segundo
hombres,rioja,la rioja,empleo,2022,58.76,primero
hombres,zamora,castilla y leon,paro,2022,11.92,cuarto
hombres,zamora,castilla y leon,paro,2022,9.07,tercero
hombres,guipuzcoa,pais vasco,paro,2022,6.84,cuarto
hombres,guipuzcoa,pais vasco,paro,2022,5.0,tercero
hombres,guipuzcoa,pais vasco,paro,2022,7.19,segundo
hombres,guipuzcoa,pais vasco,paro,2022,4.59,primero
hombres,cantabria,cantabria,paro,2022,8.58,primero
mujeres,alava,pais vasco,actividad,2022,54.29,segundo
mujeres,madrid,madrid,paro,2022,13.44,primero
mujeres,madrid,madrid,empleo,2022,50.6,tercero
mujeres,huelva,andalucia,paro,2022,31.47,cuarto
mujeres,almeria,andalucia,paro,2022,17.34,primero
mujeres,almeria,andalucia,paro,2022,15.16,segundo
mujeres,almeria,andalucia,paro,2022,23.78,tercero
mujeres,almeria,andalucia,paro,2022,20.95,cuarto
hombres,teruel,aragon,paro,2022,5.73,cuarto
hombres,zamora,castilla y leon,empleo,2022,48.06,cuarto
hombres,zamora,castilla y leon,empleo,2022,49.72,tercero
mujeres,huelva,andalucia,empleo,2022,34.8,cuarto
hombres,zamora,castilla y leon,empleo,2022,48.55,segundo
hombres,zamora,castilla y leon,empleo,2022,48.15,primero
hombres,teruel,aragon,actividad,2022,61.69,primero
mujeres,huelva,andalucia,empleo,2022,38.46,tercero
hombres,salamanca,castilla y leon,paro,2022,9.97,primero
mujeres,huelva,andalucia,empleo,2022,45.12,segundo
hombres,teruel,aragon,actividad,2022,60.15,segundo
mujeres,segovia,castilla y leon,paro,2022,11.88,primero
mujeres,segovia,castilla y leon,paro,2022,9.99,segundo
hombres,teruel,aragon,actividad,2022,60.09,tercero
hombres,teruel,aragon,actividad,2022,56.54,cuarto
mujeres,segovia,castilla y leon,paro,2022,11.11,tercero
mujeres,segovia,castilla y leon,paro,2022,8.46,cuarto
mujeres,palencia,castilla y leon,paro,2022,8.77,cuarto
hombres,huesca,aragon,paro,2022,7.6,cuarto
mujeres,palencia,castilla y leon,paro,2022,10.7,tercero
mujeres,palencia,castilla y leon,paro,2022,9.14,segundo
mujeres,palencia,castilla y leon,paro,2022,9.04,primero
mujeres,huelva,andalucia,empleo,2022,39.03,primero
mujeres,madrid,madrid,empleo,2022,51.3,cuarto
hombres,salamanca,castilla y leon,paro,2022,8.51,segundo
hombres,salamanca,castilla y leon,paro,2022,9.05,cuarto
mujeres,huelva,andalucia,paro,2022,19.91,tercero
mujeres,huelva,andalucia,paro,2022,14.78,segundo
mujeres,pontevedra,galicia,paro,2022,13.48,segundo
mujeres,huelva,andalucia,paro,2022,20.61,primero
mujeres,segovia,castilla y leon,empleo,2022,45.43,primero
mujeres,segovia,castilla y leon,empleo,2022,50.76,segundo
mujeres,segovia,castilla y leon,empleo,2022,50.77,tercero
mujeres,segovia,castilla y leon,empleo,2022,48.4,cuarto
hombres,huesca,aragon,paro,2022,4.17,primero
hombres,huesca,aragon,paro,2022,8.86,segundo
hombres,huesca,aragon,paro,2022,9.44,tercero
hombres,alava,pais vasco,actividad,2022,60.43,primero
hombres,salamanca,castilla y leon,paro,2022,8.31,tercero
mujeres,palencia,castilla y leon,actividad,2022,50.37,cuarto
mujeres,palencia,castilla y leon,actividad,2022,52.55,segundo
mujeres,palencia,castilla y leon,actividad,2022,50.71,primero
hombres,alicante,comunidad valenciana,actividad,2022,63.47,primero
hombres,alava,pais vasco,actividad,2022,61.18,segundo
hombres,alava,pais vasco,actividad,2022,63.51,tercero
hombres,teruel,aragon,paro,2022,7.81,primero
hombres,teruel,aragon,paro,2022,4.48,segundo
hombres,teruel,aragon,paro,2022,5.15,tercero
hombres,barcelona,cataluña,actividad,2022,65.71,cuarto
hombres,barcelona,cataluña,actividad,2022,66.97,tercero
hombres,barcelona,cataluña,actividad,2022,65.62,segundo
hombres,barcelona,cataluña,actividad,2022,64.77,primero
mujeres,palencia,castilla y leon,actividad,2022,52.66,tercero
hombres,granada,andalucia,paro,2022,17.83,primero
mujeres,santa cruz de tenerife,canarias,actividad,2022,50.95,tercero
hombres,almeria,andalucia,paro,2022,12.22,cuarto
mujeres,rioja,la rioja,paro,2022,8.2,tercero
mujeres,rioja,la rioja,paro,2022,9.42,cuarto
hombres,huelva,andalucia,actividad,2022,60.8,segundo
hombres,huelva,andalucia,actividad,2022,60.22,primero
mujeres,lerida,cataluña,empleo,2022,48.91,primero
mujeres,lerida,cataluña,empleo,2022,47.95,segundo
mujeres,lerida,cataluña,empleo,2022,47.79,tercero
hombres,albacete,castilla la mancha,empleo,2022,61.54,cuarto
hombres,albacete,castilla la mancha,empleo,2022,60.56,tercero
mujeres,lerida,cataluña,empleo,2022,48.7,cuarto
hombres,vizcaya,pais vasco,actividad,2022,63.71,cuarto
hombres,vizcaya,pais vasco,actividad,2022,62.86,tercero
mujeres,rioja,la rioja,paro,2022,10.35,segundo
hombres,vizcaya,pais vasco,actividad,2022,60.94,segundo
hombres,gerona,cataluña,paro,2022,9.88,primero
hombres,huelva,andalucia,paro,2022,16.2,primero
hombres,huelva,andalucia,paro,2022,9.91,segundo
hombres,huelva,andalucia,paro,2022,15.01,tercero
hombres,huelva,andalucia,paro,2022,13.01,cuarto
mujeres,pontevedra,galicia,actividad,2022,49.4,cuarto
hombres,melilla,melilla,paro,2022,18.23,primero
hombres,melilla,melilla,paro,2022,20.08,segundo
mujeres,rioja,la rioja,actividad,2022,55.26,primero
mujeres,rioja,la rioja,actividad,2022,55.54,segundo
mujeres,pontevedra,galicia,actividad,2022,48.98,tercero
mujeres,pontevedra,galicia,actividad,2022,49.52,segundo
hombres,vizcaya,pais vasco,actividad,2022,62.12,primero
mujeres,rioja,la rioja,actividad,2022,54.53,tercero
mujeres,rioja,la rioja,paro,2022,13.07,primero
hombres,huelva,andalucia,actividad,2022,59.77,tercero
hombres,cuenca,castilla la mancha,paro,2022,28.2,tercero
hombres,cuenca,castilla la mancha,paro,2022,18.33,segundo
hombres,cuenca,castilla la mancha,paro,2022,23.03,primero
hombres,soria,castilla y leon,empleo,2022,60.39,primero
hombres,soria,castilla y leon,empleo,2022,60.33,segundo
hombres,soria,castilla y leon,empleo,2022,61.14,tercero
hombres,soria,castilla y leon,empleo,2022,55.73,cuarto
hombres,gerona,cataluña,paro,2022,8.06,cuarto
hombres,gerona,cataluña,paro,2022,6.44,tercero
hombres,gerona,cataluña,paro,2022,8.0,segundo
hombres,cadiz,andalucia,paro,2022,21.9,primero
hombres,cadiz,andalucia,paro,2022,18.47,segundo
mujeres,leon,castilla y leon,paro,2022,13.62,primero
hombres,cadiz,andalucia,paro,2022,18.85,tercero
hombres,sevilla,andalucia,paro,2022,14.31,cuarto
hombres,sevilla,andalucia,paro,2022,13.4,tercero
hombres,sevilla,andalucia,paro,2022,14.38,segundo
hombres,sevilla,andalucia,paro,2022,13.95,primero
hombres,melilla,melilla,empleo,2022,56.56,primero
hombres,melilla,melilla,empleo,2022,53.26,segundo
hombres,melilla,melilla,empleo,2022,56.67,tercero
hombres,melilla,melilla,empleo,2022,53.52,cuarto
hombres,huelva,andalucia,actividad,2022,58.51,cuarto
mujeres,leon,castilla y leon,paro,2022,8.4,cuarto
mujeres,leon,castilla y leon,paro,2022,11.59,tercero
mujeres,leon,castilla y leon,paro,2022,10.7,segundo
hombres,cadiz,andalucia,paro,2022,22.47,cuarto
mujeres,rioja,la rioja,empleo,2022,50.03,cuarto
mujeres,rioja,la rioja,actividad,2022,55.23,cuarto
hombres,albacete,castilla la mancha,empleo,2022,59.38,segundo
mujeres,pontevedra,galicia,empleo,2022,41.89,primero
mujeres,pontevedra,galicia,empleo,2022,42.85,segundo
mujeres,pontevedra,galicia,empleo,2022,41.8,tercero
mujeres,pontevedra,galicia,empleo,2022,42.91,cuarto
hombres,vizcaya,pais vasco,paro,2022,9.64,tercero
hombres,vizcaya,pais vasco,paro,2022,8.83,cuarto
hombres,soria,castilla y leon,actividad,2022,61.23,cuarto
hombres,soria,castilla y leon,actividad,2022,65.18,tercero
hombres,soria,castilla y leon,actividad,2022,64.62,segundo
hombres,soria,castilla y leon,actividad,2022,64.59,primero
hombres,asturias,asturias,paro,2022,12.02,tercero
hombres,asturias,asturias,paro,2022,10.98,segundo
mujeres,lerida,cataluña,actividad,2022,53.41,primero
hombres,asturias,asturias,paro,2022,9.65,primero
hombres,soria,castilla y leon,paro,2022,6.2,tercero
hombres,soria,castilla y leon,paro,2022,6.64,segundo
hombres,soria,castilla y leon,paro,2022,6.5,primero
hombres,cadiz,andalucia,actividad,2022,59.91,primero
hombres,cadiz,andalucia,actividad,2022,60.47,segundo
hombres,cuenca,castilla la mancha,empleo,2022,52.71,primero
mujeres,pontevedra,galicia,paro,2022,13.14,cuarto
mujeres,lerida,cataluña,paro,2022,10.23,cuarto
mujeres,lerida,cataluña,paro,2022,11.7,tercero
mujeres,lerida,cataluña,paro,2022,12.13,segundo
mujeres,lerida,cataluña,paro,2022,8.42,primero
mujeres,pontevedra,galicia,paro,2022,16.25,primero
hombres,soria,castilla y leon,paro,2022,8.98,cuarto
mujeres,pontevedra,galicia,actividad,2022,50.02,primero
mujeres,lerida,cataluña,actividad,2022,54.57,segundo
mujeres,lerida,cataluña,actividad,2022,54.25,cuarto
hombres,albacete,castilla la mancha,empleo,2022,58.05,primero
mujeres,leon,castilla y leon,empleo,2022,44.09,cuarto
mujeres,leon,castilla y leon,empleo,2022,43.56,tercero
mujeres,leon,castilla y leon,empleo,2022,44.6,segundo
mujeres,leon,castilla y leon,empleo,2022,42.25,primero
hombres,cadiz,andalucia,actividad,2022,59.21,cuarto
hombres,cadiz,andalucia,actividad,2022,60.2,tercero
hombres,gerona,cataluña,empleo,2022,59.01,primero
hombres,sevilla,andalucia,empleo,2022,54.91,cuarto
hombres,sevilla,andalucia,empleo,2022,56.17,tercero
hombres,sevilla,andalucia,empleo,2022,54.45,segundo
hombres,sevilla,andalucia,empleo,2022,54.75,primero
mujeres,lerida,cataluña,actividad,2022,54.12,tercero
hombres,melilla,melilla,paro,2022,16.92,tercero
hombres,gerona,cataluña,empleo,2022,61.99,segundo
hombres,gerona,cataluña,empleo,2022,63.38,tercero
hombres,gerona,cataluña,empleo,2022,61.36,cuarto
hombres,melilla,melilla,actividad,2022,69.17,primero
hombres,melilla,melilla,actividad,2022,66.64,segundo
hombres,melilla,melilla,actividad,2022,68.21,tercero
hombres,melilla,melilla,actividad,2022,63.4,cuarto
hombres,cuenca,castilla la mancha,empleo,2022,52.31,cuarto
hombres,cuenca,castilla la mancha,empleo,2022,51.91,tercero
hombres,cuenca,castilla la mancha,empleo,2022,56.73,segundo
hombres,vizcaya,pais vasco,paro,2022,11.03,primero
hombres,vizcaya,pais vasco,paro,2022,9.29,segundo
hombres,melilla,melilla,paro,2022,15.59,cuarto
mujeres,santa cruz de tenerife,canarias,actividad,2022,52.08,cuarto
mujeres,rioja,la rioja,empleo,2022,50.06,tercero
mujeres,rioja,la rioja,empleo,2022,48.03,primero
hombres,tarragona,cataluña,paro,2022,12.18,primero
hombres,tarragona,cataluña,paro,2022,10.08,segundo
hombres,tarragona,cataluña,paro,2022,9.59,tercero
hombres,tarragona,cataluña,paro,2022,9.43,cuarto
hombres,zaragoza,aragon,empleo,2022,59.1,segundo
mujeres,albacete,castilla la mancha,empleo,2022,39.09,primero
mujeres,albacete,castilla la mancha,empleo,2022,42.38,segundo
mujeres,albacete,castilla la mancha,empleo,2022,42.15,tercero
mujeres,albacete,castilla la mancha,empleo,2022,43.66,cuarto
hombres,zaragoza,aragon,empleo,2022,58.46,primero
hombres,huelva,andalucia,empleo,2022,50.46,primero
hombres,huelva,andalucia,empleo,2022,54.77,segundo
hombres,asturias,asturias,paro,2022,14.39,cuarto
hombres,huelva,andalucia,empleo,2022,50.8,tercero
hombres,segovia,castilla y leon,paro,2022,6.2,cuarto
hombres,segovia,castilla y leon,paro,2022,8.29,tercero
hombres,segovia,castilla y leon,paro,2022,5.71,segundo
hombres,segovia,castilla y leon,paro,2022,6.58,primero
mujeres,las palmas,canarias,paro,2022,14.08,cuarto
mujeres,las palmas,canarias,paro,2022,20.05,tercero
mujeres,las palmas,canarias,paro,2022,18.09,segundo
mujeres,las palmas,canarias,paro,2022,22.62,primero
hombres,almeria,andalucia,paro,2022,14.73,primero
mujeres,lugo,galicia,paro,2022,9.61,primero
mujeres,lugo,galicia,paro,2022,9.19,segundo
mujeres,lugo,galicia,paro,2022,7.81,tercero
mujeres,badajoz,extremadura,empleo,2022,37.96,primero
mujeres,jaen,andalucia,paro,2022,20.62,cuarto
hombres,zaragoza,aragon,empleo,2022,60.03,tercero
mujeres,salamanca,castilla y leon,empleo,2022,41.98,tercero
hombres,almeria,andalucia,paro,2022,17.31,tercero
hombres,almeria,andalucia,paro,2022,15.57,segundo
hombres,cadiz,andalucia,empleo,2022,46.79,primero
hombres,cadiz,andalucia,empleo,2022,49.3,segundo
hombres,cadiz,andalucia,empleo,2022,48.85,tercero
hombres,cadiz,andalucia,empleo,2022,45.91,cuarto
hombres,caceres,extremadura,empleo,2022,50.88,cuarto
mujeres,jaen,andalucia,actividad,2022,43.63,cuarto
mujeres,jaen,andalucia,actividad,2022,44.55,tercero
mujeres,jaen,andalucia,actividad,2022,44.05,segundo
hombres,caceres,extremadura,empleo,2022,52.58,tercero
hombres,caceres,extremadura,empleo,2022,49.76,segundo
mujeres,salamanca,castilla y leon,empleo,2022,43.6,cuarto
hombres,caceres,extremadura,empleo,2022,49.24,primero
hombres,granada,andalucia,actividad,2022,64.93,cuarto
hombres,segovia,castilla y leon,actividad,2022,62.7,tercero
hombres,segovia,castilla y leon,actividad,2022,61.93,segundo
hombres,segovia,castilla y leon,actividad,2022,63.99,primero
mujeres,jaen,andalucia,actividad,2022,44.89,primero
hombres,zaragoza,aragon,empleo,2022,59.93,cuarto
hombres,gerona,cataluña,actividad,2022,66.74,cuarto
hombres,gerona,cataluña,actividad,2022,67.74,tercero
hombres,gerona,cataluña,actividad,2022,67.38,segundo
hombres,gerona,cataluña,actividad,2022,65.48,primero
mujeres,salamanca,castilla y leon,empleo,2022,42.37,primero
mujeres,salamanca,castilla y leon,empleo,2022,44.65,segundo
hombres,segovia,castilla y leon,actividad,2022,63.36,cuarto
mujeres,rioja,la rioja,empleo,2022,49.79,segundo
mujeres,jaen,andalucia,paro,2022,27.43,tercero
mujeres,jaen,andalucia,paro,2022,24.04,primero
mujeres,jaen,andalucia,empleo,2022,31.93,segundo
mujeres,jaen,andalucia,empleo,2022,34.1,primero
mujeres,salamanca,castilla y leon,actividad,2022,49.69,primero
mujeres,lugo,galicia,actividad,2022,50.68,segundo
mujeres,lugo,galicia,actividad,2022,48.62,tercero
mujeres,lugo,galicia,actividad,2022,49.83,cuarto
mujeres,salamanca,castilla y leon,actividad,2022,50.93,segundo
mujeres,salamanca,castilla y leon,actividad,2022,49.01,tercero
mujeres,salamanca,castilla y leon,actividad,2022,49.52,cuarto
mujeres,albacete,castilla la mancha,actividad,2022,49.93,primero
mujeres,albacete,castilla la mancha,actividad,2022,49.58,segundo
mujeres,albacete,castilla la mancha,actividad,2022,49.74,tercero
mujeres,lugo,galicia,actividad,2022,48.32,primero
