nivel_educativo,sexo,comunidad,año,media_poblacion,trimestre
educacion universitaria,hombres,cataluña,2020,31.9,primero
educacion primaria,hombres,castilla y leon,2020,33.5,cuarto
educacion primaria,hombres,castilla y leon,2020,32.6,tercero
educacion primaria,hombres,castilla y leon,2020,32.3,segundo
educacion primaria,hombres,castilla y leon,2020,31.8,primero
educacion universitaria,mujeres,melilla,2020,28.3,segundo
educacion secundaria,mujeres,cantabria,2020,12.4,primero
educacion secundaria,mujeres,cantabria,2020,13.0,tercero
educacion secundaria,mujeres,cantabria,2020,13.0,cuarto
primaria incompleta,hombres,melilla,2020,3.9,primero
primaria incompleta,hombres,melilla,2020,2.3,segundo
primaria incompleta,hombres,melilla,2020,2.3,tercero
primaria incompleta,hombres,melilla,2020,2.4,cuarto
educacion secundaria,mujeres,cantabria,2020,13.1,segundo
educacion universitaria,mujeres,melilla,2020,28.4,tercero
educacion universitaria,mujeres,melilla,2020,29.0,primero
sin estudios,mujeres,castilla y leon,2020,0.8,segundo
educacion secundaria,mujeres,castilla y leon,2020,12.5,tercero
educacion secundaria,mujeres,castilla y leon,2020,12.4,cuarto
primaria incompleta,mujeres,andalucia,2020,8.3,primero
primaria incompleta,mujeres,andalucia,2020,8.2,segundo
primaria incompleta,mujeres,andalucia,2020,8.4,tercero
primaria incompleta,mujeres,andalucia,2020,8.4,cuarto
sin estudios,mujeres,castilla y leon,2020,0.8,primero
educacion primaria,mujeres,la rioja,2020,31.9,primero
educacion primaria,mujeres,la rioja,2020,31.0,tercero
educacion primaria,mujeres,la rioja,2020,31.8,cuarto
educacion universitaria,hombres,cataluña,2020,32.8,cuarto
educacion universitaria,hombres,cataluña,2020,32.1,tercero
sin estudios,mujeres,castilla y leon,2020,0.7,cuarto
sin estudios,mujeres,castilla y leon,2020,0.8,tercero
educacion primaria,mujeres,la rioja,2020,31.9,segundo
educacion secundaria,mujeres,aragon,2020,15.5,tercero
educacion universitaria,mujeres,melilla,2020,32.3,cuarto
educacion universitaria,hombres,valencia,2020,29.2,tercero
educacion secundaria,mujeres,canarias,2020,18.3,tercero
educacion secundaria,mujeres,canarias,2020,18.2,cuarto
educacion primaria,mujeres,pais vasco,2020,21.8,primero
educacion primaria,mujeres,pais vasco,2020,22.5,segundo
educacion primaria,mujeres,pais vasco,2020,21.9,tercero
educacion primaria,mujeres,pais vasco,2020,22.2,cuarto
educacion secundaria,mujeres,canarias,2020,18.0,segundo
sin estudios,mujeres,castilla la mancha,2020,2.2,tercero
sin estudios,mujeres,castilla la mancha,2020,2.3,primero
educacion universitaria,hombres,extremadura,2020,18.6,cuarto
educacion universitaria,hombres,extremadura,2020,18.4,tercero
educacion universitaria,hombres,extremadura,2020,18.9,segundo
educacion universitaria,hombres,extremadura,2020,18.0,primero
educacion universitaria,mujeres,ceuta,2020,22.3,primero
sin estudios,mujeres,castilla la mancha,2020,2.1,segundo
educacion universitaria,hombres,valencia,2020,29.1,cuarto
educacion secundaria,mujeres,canarias,2020,17.4,primero
primaria incompleta,hombres,ceuta,2020,1.2,cuarto
sin estudios,hombres,valencia,2020,0.8,cuarto
educacion primaria,mujeres,ceuta,2020,27.0,cuarto
educacion primaria,mujeres,ceuta,2020,27.6,tercero
educacion universitaria,hombres,valencia,2020,29.3,segundo
educacion universitaria,hombres,valencia,2020,29.3,primero
primaria incompleta,hombres,ceuta,2020,1.4,primero
sin estudios,mujeres,castilla la mancha,2020,2.0,cuarto
educacion primaria,mujeres,ceuta,2020,27.2,segundo
primaria incompleta,hombres,ceuta,2020,1.4,segundo
primaria incompleta,hombres,ceuta,2020,2.4,tercero
educacion primaria,hombres,castilla la mancha,2020,36.7,cuarto
educacion primaria,hombres,castilla la mancha,2020,36.9,tercero
educacion primaria,hombres,castilla la mancha,2020,36.9,segundo
educacion primaria,hombres,castilla la mancha,2020,38.2,primero
educacion primaria,mujeres,ceuta,2020,27.6,primero
educacion secundaria,mujeres,aragon,2020,15.6,cuarto
sin estudios,mujeres,cataluña,2020,1.4,cuarto
educacion primaria,hombres,region de murcia,2020,34.9,cuarto
sin estudios,mujeres,valencia,2020,1.9,primero
educacion universitaria,hombres,pais vasco,2020,43.7,tercero
sin estudios,mujeres,valencia,2020,1.6,segundo
sin estudios,mujeres,valencia,2020,1.7,tercero
educacion primaria,mujeres,region de murcia,2020,30.7,cuarto
educacion primaria,hombres,madrid,2020,24.0,cuarto
educacion universitaria,hombres,pais vasco,2020,42.5,segundo
educacion universitaria,hombres,pais vasco,2020,42.0,primero
educacion secundaria,hombres,aragon,2020,14.0,cuarto
educacion primaria,hombres,madrid,2020,22.3,tercero
educacion primaria,hombres,region de murcia,2020,35.6,tercero
sin estudios,mujeres,baleares,2020,1.5,tercero
primaria incompleta,hombres,extremadura,2020,8.6,primero
educacion primaria,mujeres,region de murcia,2020,30.1,tercero
educacion primaria,mujeres,region de murcia,2020,30.8,primero
primaria incompleta,hombres,extremadura,2020,7.4,segundo
sin estudios,hombres,navarra,2020,0.7,tercero
sin estudios,mujeres,valencia,2020,1.6,cuarto
sin estudios,hombres,navarra,2020,0.7,cuarto
primaria incompleta,hombres,galicia,2020,3.7,primero
sin estudios,mujeres,baleares,2020,1.3,cuarto
primaria incompleta,hombres,galicia,2020,3.4,segundo
educacion primaria,hombres,madrid,2020,22.7,segundo
educacion secundaria,mujeres,andalucia,2020,12.4,segundo
educacion universitaria,hombres,navarra,2020,35.2,primero
educacion secundaria,hombres,melilla,2020,18.2,segundo
educacion universitaria,hombres,navarra,2020,35.8,segundo
educacion universitaria,hombres,navarra,2020,37.2,tercero
educacion universitaria,hombres,navarra,2020,37.6,cuarto
educacion universitaria,mujeres,pais vasco,2020,40.7,tercero
educacion secundaria,hombres,melilla,2020,19.8,cuarto
sin estudios,mujeres,cantabria,2020,0.3,primero
sin estudios,mujeres,cantabria,2020,0.3,segundo
educacion secundaria,mujeres,andalucia,2020,12.2,primero
educacion universitaria,mujeres,pais vasco,2020,39.6,segundo
educacion secundaria,mujeres,andalucia,2020,12.0,cuarto
sin estudios,mujeres,cantabria,2020,0.3,tercero
sin estudios,mujeres,cantabria,2020,0.3,cuarto
educacion secundaria,mujeres,andalucia,2020,12.5,tercero
educacion secundaria,hombres,melilla,2020,17.5,primero
educacion primaria,hombres,region de murcia,2020,35.7,primero
educacion primaria,hombres,madrid,2020,22.8,primero
educacion primaria,hombres,region de murcia,2020,37.3,segundo
educacion universitaria,hombres,pais vasco,2020,42.8,cuarto
educacion universitaria,mujeres,pais vasco,2020,39.1,primero
primaria incompleta,hombres,galicia,2020,3.7,tercero
educacion primaria,mujeres,region de murcia,2020,31.3,segundo
educacion secundaria,hombres,andalucia,2020,11.8,primero
sin estudios,hombres,navarra,2020,0.7,segundo
sin estudios,hombres,navarra,2020,0.6,primero
educacion primaria,hombres,galicia,2020,36.4,primero
educacion primaria,hombres,galicia,2020,37.0,segundo
educacion universitaria,hombres,region de murcia,2020,23.8,primero
primaria incompleta,hombres,galicia,2020,3.6,cuarto
educacion universitaria,hombres,region de murcia,2020,25.2,tercero
primaria incompleta,hombres,extremadura,2020,7.3,tercero
primaria incompleta,hombres,extremadura,2020,7.4,cuarto
sin estudios,hombres,asturias,2020,0.4,segundo
educacion secundaria,hombres,aragon,2020,14.8,tercero
educacion secundaria,hombres,aragon,2020,13.6,primero
sin estudios,hombres,madrid,2020,0.4,primero
educacion universitaria,hombres,region de murcia,2020,25.0,cuarto
sin estudios,hombres,andalucia,2020,1.7,primero
sin estudios,hombres,asturias,2020,0.5,tercero
sin estudios,hombres,andalucia,2020,1.5,segundo
sin estudios,hombres,andalucia,2020,1.4,tercero
sin estudios,hombres,asturias,2020,0.6,cuarto
educacion primaria,mujeres,madrid,2020,19.9,primero
educacion secundaria,hombres,aragon,2020,13.7,segundo
primaria incompleta,hombres,madrid,2020,2.1,primero
educacion universitaria,hombres,region de murcia,2020,23.9,segundo
educacion secundaria,hombres,melilla,2020,25.0,tercero
sin estudios,hombres,asturias,2020,0.5,primero
sin estudios,hombres,madrid,2020,0.5,segundo
sin estudios,hombres,madrid,2020,0.6,tercero
primaria incompleta,hombres,madrid,2020,1.9,tercero
sin estudios,hombres,madrid,2020,0.6,cuarto
educacion secundaria,hombres,andalucia,2020,12.1,segundo
primaria incompleta,hombres,madrid,2020,1.8,cuarto
educacion secundaria,hombres,andalucia,2020,12.5,cuarto
educacion universitaria,mujeres,pais vasco,2020,39.7,cuarto
primaria incompleta,hombres,madrid,2020,1.8,segundo
educacion secundaria,hombres,andalucia,2020,13.0,tercero
educacion secundaria,mujeres,cantabria,2021,11.7,segundo
educacion secundaria,mujeres,aragon,2021,9.9,primero
educacion universitaria,mujeres,navarra,2021,39.6,tercero
educacion universitaria,mujeres,navarra,2021,39.3,segundo
sin estudios,mujeres,castilla la mancha,2021,1.9,cuarto
educacion universitaria,mujeres,melilla,2021,35.9,cuarto
educacion universitaria,mujeres,melilla,2021,35.9,tercero
educacion secundaria,mujeres,cantabria,2021,10.2,primero
sin estudios,mujeres,pais vasco,2021,0.8,primero
educacion secundaria,mujeres,aragon,2021,10.2,segundo
sin estudios,mujeres,cantabria,2021,0.4,segundo
educacion secundaria,mujeres,andalucia,2021,9.1,segundo
sin estudios,hombres,melilla,2021,0.7,tercero
sin estudios,mujeres,castilla la mancha,2021,2.0,tercero
sin estudios,mujeres,castilla la mancha,2021,2.2,segundo
sin estudios,mujeres,castilla la mancha,2021,2.2,primero
sin estudios,hombres,melilla,2021,0.8,cuarto
sin estudios,mujeres,cantabria,2021,0.2,tercero
educacion secundaria,mujeres,cantabria,2021,11.3,tercero
educacion primaria,hombres,canarias,2021,11.0,cuarto
educacion secundaria,mujeres,cantabria,2021,10.3,cuarto
educacion primaria,hombres,canarias,2021,12.5,segundo
educacion primaria,hombres,canarias,2021,13.2,primero
educacion secundaria,mujeres,andalucia,2021,8.9,primero
educacion universitaria,mujeres,navarra,2021,39.2,cuarto
educacion universitaria,mujeres,pais vasco,2021,42.0,cuarto
educacion primaria,hombres,canarias,2021,11.4,tercero
educacion secundaria,mujeres,andalucia,2021,9.1,tercero
educacion primaria,hombres,castilla la mancha,2021,11.6,segundo
educacion universitaria,mujeres,melilla,2021,31.1,segundo
educacion primaria,hombres,baleares,2021,9.5,tercero
educacion primaria,hombres,baleares,2021,7.1,cuarto
educacion primaria,hombres,valencia,2021,7.9,segundo
sin estudios,hombres,cantabria,2021,0.3,primero
sin estudios,hombres,cantabria,2021,0.3,segundo
sin estudios,hombres,cantabria,2021,0.2,tercero
educacion secundaria,mujeres,castilla y leon,2021,9.3,cuarto
educacion secundaria,mujeres,castilla y leon,2021,9.4,tercero
educacion secundaria,mujeres,castilla y leon,2021,9.1,segundo
educacion primaria,hombres,valencia,2021,7.0,primero
sin estudios,mujeres,castilla y leon,2021,0.6,primero
sin estudios,mujeres,castilla y leon,2021,0.6,segundo
educacion secundaria,mujeres,castilla y leon,2021,8.9,primero
educacion universitaria,mujeres,valencia,2021,31.3,primero
sin estudios,mujeres,castilla y leon,2021,0.5,tercero
sin estudios,mujeres,castilla y leon,2021,0.7,cuarto
sin estudios,mujeres,extremadura,2021,3.2,primero
educacion universitaria,mujeres,valencia,2021,31.8,segundo
educacion universitaria,mujeres,valencia,2021,31.7,tercero
educacion universitaria,mujeres,valencia,2021,31.0,cuarto
sin estudios,mujeres,andalucia,2021,2.8,cuarto
educacion primaria,hombres,valencia,2021,7.9,tercero
educacion secundaria,mujeres,aragon,2021,9.7,tercero
educacion primaria,hombres,valencia,2021,7.4,cuarto
educacion primaria,hombres,region de murcia,2021,8.7,segundo
educacion universitaria,mujeres,melilla,2021,32.7,primero
educacion secundaria,mujeres,aragon,2021,9.7,cuarto
educacion universitaria,mujeres,navarra,2021,40.0,primero
educacion secundaria,hombres,la rioja,2021,9.2,primero
educacion secundaria,hombres,la rioja,2021,9.2,segundo
educacion secundaria,hombres,la rioja,2021,9.2,tercero
sin estudios,mujeres,la rioja,2021,1.0,cuarto
sin estudios,mujeres,la rioja,2021,1.4,tercero
sin estudios,mujeres,la rioja,2021,1.5,segundo
sin estudios,mujeres,la rioja,2021,1.2,primero
educacion secundaria,hombres,la rioja,2021,10.4,cuarto
sin estudios,hombres,castilla y leon,2021,0.5,cuarto
sin estudios,mujeres,extremadura,2021,3.1,cuarto
educacion primaria,hombres,baleares,2021,7.0,primero
educacion primaria,hombres,baleares,2021,7.2,segundo
sin estudios,mujeres,extremadura,2021,2.9,tercero
sin estudios,mujeres,cantabria,2021,0.2,cuarto
sin estudios,mujeres,extremadura,2021,2.6,segundo
sin estudios,hombres,castilla y leon,2021,0.5,tercero
educacion primaria,hombres,region de murcia,2021,9.1,cuarto
educacion primaria,hombres,region de murcia,2021,8.8,tercero
educacion primaria,hombres,region de murcia,2021,8.9,primero
sin estudios,mujeres,cantabria,2021,0.3,primero
educacion primaria,hombres,madrid,2021,7.2,primero
sin estudios,mujeres,galicia,2021,1.1,cuarto
educacion secundaria,mujeres,baleares,2021,9.1,cuarto
educacion secundaria,mujeres,baleares,2021,9.9,tercero
educacion secundaria,mujeres,baleares,2021,9.1,segundo
educacion secundaria,mujeres,baleares,2021,8.9,primero
sin estudios,mujeres,region de murcia,2021,3.1,segundo
sin estudios,mujeres,region de murcia,2021,3.1,primero
sin estudios,mujeres,madrid,2021,0.8,segundo
sin estudios,mujeres,madrid,2021,0.8,tercero
sin estudios,mujeres,madrid,2021,0.8,cuarto
educacion secundaria,mujeres,asturias,2021,9.1,primero
educacion secundaria,mujeres,asturias,2021,8.6,segundo
educacion secundaria,mujeres,asturias,2021,8.5,tercero
educacion secundaria,mujeres,asturias,2021,8.8,cuarto
sin estudios,hombres,melilla,2021,1.9,primero
sin estudios,hombres,melilla,2021,2.0,segundo
educacion universitaria,mujeres,region de murcia,2021,28.7,cuarto
educacion universitaria,mujeres,region de murcia,2021,29.8,tercero
educacion universitaria,mujeres,region de murcia,2021,28.2,segundo
educacion universitaria,mujeres,region de murcia,2021,28.9,primero
sin estudios,mujeres,cataluña,2021,1.4,primero
sin estudios,mujeres,cataluña,2021,1.6,segundo
sin estudios,mujeres,cataluña,2021,1.5,tercero
sin estudios,mujeres,cataluña,2021,1.3,cuarto
sin estudios,mujeres,valencia,2021,1.6,primero
educacion primaria,hombres,castilla y leon,2021,14.1,cuarto
educacion primaria,hombres,galicia,2021,8.9,segundo
educacion primaria,hombres,castilla y leon,2021,13.2,segundo
educacion primaria,hombres,castilla la mancha,2021,11.7,tercero
educacion primaria,hombres,castilla la mancha,2021,11.3,cuarto
educacion secundaria,hombres,melilla,2021,8.1,primero
sin estudios,mujeres,valencia,2021,1.7,cuarto
sin estudios,mujeres,madrid,2021,0.9,primero
educacion universitaria,mujeres,la rioja,2021,33.3,cuarto
educacion universitaria,mujeres,la rioja,2021,33.4,tercero
educacion universitaria,mujeres,la rioja,2021,32.9,segundo
educacion universitaria,mujeres,la rioja,2021,31.5,primero
sin estudios,mujeres,valencia,2021,1.8,tercero
educacion secundaria,hombres,melilla,2021,7.7,segundo
educacion secundaria,hombres,melilla,2021,6.1,tercero
educacion secundaria,hombres,melilla,2021,11.1,cuarto
sin estudios,mujeres,valencia,2021,1.6,segundo
educacion universitaria,mujeres,madrid,2021,40.6,primero
educacion primaria,hombres,galicia,2021,8.7,cuarto
educacion primaria,hombres,galicia,2021,9.0,tercero
educacion universitaria,mujeres,madrid,2021,40.8,segundo
educacion universitaria,mujeres,madrid,2021,40.9,tercero
educacion universitaria,mujeres,madrid,2021,41.3,cuarto
sin estudios,mujeres,region de murcia,2021,2.8,cuarto
sin estudios,mujeres,region de murcia,2021,3.1,tercero
educacion primaria,hombres,castilla y leon,2021,12.9,primero
educacion primaria,hombres,castilla y leon,2021,13.7,tercero
educacion universitaria,mujeres,pais vasco,2021,42.3,tercero
educacion universitaria,mujeres,galicia,2021,31.7,primero
sin estudios,hombres,andalucia,2021,1.9,segundo
educacion primaria,hombres,cataluña,2021,11.3,cuarto
educacion primaria,hombres,cataluña,2021,10.7,tercero
educacion secundaria,hombres,ceuta,2021,4.1,cuarto
educacion primaria,hombres,extremadura,2021,13.7,cuarto
educacion primaria,hombres,cataluña,2021,11.0,segundo
educacion primaria,hombres,cataluña,2021,10.1,primero
sin estudios,mujeres,galicia,2021,1.0,primero
educacion primaria,hombres,madrid,2021,6.9,cuarto
educacion primaria,hombres,madrid,2021,8.2,tercero
educacion primaria,hombres,madrid,2021,7.3,segundo
educacion primaria,hombres,castilla la mancha,2021,11.5,primero
sin estudios,mujeres,galicia,2021,1.0,segundo
sin estudios,mujeres,galicia,2021,1.1,tercero
educacion secundaria,mujeres,andalucia,2021,9.5,cuarto
sin estudios,mujeres,pais vasco,2021,0.6,cuarto
sin estudios,mujeres,pais vasco,2021,0.8,tercero
sin estudios,mujeres,pais vasco,2021,0.6,segundo
educacion universitaria,mujeres,pais vasco,2021,41.4,primero
educacion universitaria,mujeres,pais vasco,2021,41.4,segundo
educacion universitaria,mujeres,extremadura,2021,25.6,primero
educacion universitaria,mujeres,extremadura,2021,25.2,segundo
educacion universitaria,mujeres,extremadura,2021,25.9,tercero
educacion universitaria,mujeres,extremadura,2021,26.0,cuarto
educacion primaria,hombres,extremadura,2021,12.6,tercero
sin estudios,hombres,andalucia,2021,1.8,primero
educacion primaria,hombres,extremadura,2021,12.7,segundo
sin estudios,mujeres,navarra,2021,1.1,primero
sin estudios,hombres,andalucia,2021,2.0,tercero
sin estudios,hombres,andalucia,2021,2.0,cuarto
educacion universitaria,mujeres,ceuta,2021,21.7,cuarto
educacion universitaria,mujeres,ceuta,2021,21.9,tercero
educacion universitaria,mujeres,ceuta,2021,27.5,segundo
educacion universitaria,mujeres,galicia,2021,31.7,segundo
educacion universitaria,mujeres,galicia,2021,32.3,tercero
educacion universitaria,mujeres,galicia,2021,32.5,cuarto
sin estudios,mujeres,navarra,2021,0.9,cuarto
sin estudios,mujeres,navarra,2021,1.4,tercero
educacion primaria,hombres,cantabria,2021,7.7,primero
educacion primaria,hombres,cantabria,2021,8.5,segundo
educacion primaria,hombres,extremadura,2021,13.2,primero
educacion universitaria,mujeres,ceuta,2021,27.4,primero
educacion secundaria,hombres,ceuta,2021,6.1,primero
educacion secundaria,hombres,ceuta,2021,5.6,segundo
educacion primaria,hombres,cantabria,2021,7.4,tercero
educacion primaria,hombres,cantabria,2021,7.1,cuarto
educacion secundaria,mujeres,canarias,2021,7.6,cuarto
educacion secundaria,mujeres,canarias,2021,8.2,tercero
educacion secundaria,mujeres,canarias,2021,7.8,segundo
educacion secundaria,mujeres,canarias,2021,7.8,primero
sin estudios,mujeres,navarra,2021,1.1,segundo
educacion secundaria,hombres,ceuta,2021,6.2,tercero
sin estudios,mujeres,ceuta,2021,3.3,cuarto
educacion secundaria,hombres,pais vasco,2021,10.9,primero
sin estudios,mujeres,andalucia,2021,2.8,segundo
educacion universitaria,hombres,navarra,2021,35.5,cuarto
educacion universitaria,hombres,navarra,2021,36.1,tercero
educacion universitaria,hombres,aragon,2021,30.7,primero
educacion universitaria,hombres,aragon,2021,30.5,segundo
educacion universitaria,hombres,aragon,2021,30.5,tercero
educacion universitaria,hombres,aragon,2021,30.1,cuarto
primaria incompleta,mujeres,castilla la mancha,2021,8.0,primero
educacion universitaria,hombres,navarra,2021,36.8,segundo
educacion universitaria,hombres,navarra,2021,37.4,primero
sin estudios,mujeres,baleares,2021,1.7,cuarto
sin estudios,mujeres,baleares,2021,1.3,tercero
primaria incompleta,mujeres,cataluña,2021,4.9,cuarto
primaria incompleta,mujeres,cataluña,2021,4.4,tercero
primaria incompleta,hombres,galicia,2021,3.7,primero
primaria incompleta,mujeres,cataluña,2021,4.7,segundo
primaria incompleta,mujeres,cataluña,2021,5.0,primero
primaria incompleta,hombres,galicia,2021,3.7,segundo
primaria incompleta,hombres,galicia,2021,3.6,tercero
primaria incompleta,hombres,galicia,2021,3.6,cuarto
primaria incompleta,hombres,madrid,2021,2.2,cuarto
educacion universitaria,hombres,pais vasco,2021,45.0,cuarto
primaria incompleta,mujeres,castilla la mancha,2021,7.7,segundo
primaria incompleta,mujeres,castilla la mancha,2021,7.7,cuarto
primaria incompleta,hombres,region de murcia,2021,5.9,primero
primaria incompleta,hombres,region de murcia,2021,5.0,segundo
primaria incompleta,hombres,region de murcia,2021,4.9,tercero
primaria incompleta,hombres,region de murcia,2021,5.6,cuarto
educacion universitaria,hombres,asturias,2021,34.3,primero
educacion universitaria,hombres,asturias,2021,33.6,segundo
educacion universitaria,hombres,asturias,2021,34.5,tercero
educacion universitaria,hombres,asturias,2021,35.4,cuarto
primaria incompleta,mujeres,castilla y leon,2021,2.8,cuarto
educacion universitaria,hombres,region de murcia,2021,25.1,cuarto
educacion universitaria,hombres,region de murcia,2021,26.8,tercero
educacion universitaria,hombres,region de murcia,2021,26.6,segundo
educacion universitaria,hombres,region de murcia,2021,26.3,primero
primaria incompleta,mujeres,castilla y leon,2021,2.8,tercero
primaria incompleta,mujeres,castilla y leon,2021,2.7,segundo
primaria incompleta,mujeres,castilla y leon,2021,2.9,primero
primaria incompleta,hombres,madrid,2021,2.0,primero
primaria incompleta,hombres,madrid,2021,2.3,segundo
primaria incompleta,hombres,madrid,2021,2.4,tercero
primaria incompleta,mujeres,castilla la mancha,2021,7.1,tercero
primaria incompleta,hombres,navarra,2021,2.2,cuarto
educacion universitaria,hombres,pais vasco,2021,45.4,tercero
educacion universitaria,hombres,andalucia,2021,26.1,segundo
primaria incompleta,mujeres,extremadura,2021,8.3,cuarto
primaria incompleta,mujeres,extremadura,2021,8.3,tercero
educacion universitaria,hombres,la rioja,2021,29.8,primero
primaria incompleta,mujeres,extremadura,2021,8.8,segundo
primaria incompleta,mujeres,extremadura,2021,8.2,primero
primaria incompleta,hombres,valencia,2021,3.4,primero
sin estudios,hombres,asturias,2021,0.4,tercero
sin estudios,hombres,asturias,2021,0.6,cuarto
educacion universitaria,hombres,ceuta,2021,20.8,cuarto
educacion universitaria,hombres,ceuta,2021,18.6,tercero
educacion universitaria,hombres,ceuta,2021,21.7,segundo
educacion universitaria,hombres,ceuta,2021,24.8,primero
educacion secundaria,mujeres,ceuta,2021,6.5,primero
educacion secundaria,mujeres,ceuta,2021,5.2,segundo
educacion secundaria,mujeres,ceuta,2021,5.2,tercero
educacion secundaria,mujeres,ceuta,2021,7.4,cuarto
primaria incompleta,mujeres,galicia,2021,6.0,cuarto
primaria incompleta,mujeres,galicia,2021,5.6,tercero
primaria incompleta,mujeres,galicia,2021,5.5,segundo
educacion universitaria,hombres,la rioja,2021,30.5,segundo
educacion universitaria,hombres,andalucia,2021,25.8,primero
educacion universitaria,hombres,la rioja,2021,31.5,tercero
educacion secundaria,mujeres,melilla,2021,7.8,cuarto
educacion universitaria,hombres,andalucia,2021,26.3,tercero
educacion universitaria,hombres,andalucia,2021,26.2,cuarto
educacion universitaria,hombres,pais vasco,2021,44.2,segundo
primaria incompleta,mujeres,valencia,2021,4.8,cuarto
primaria incompleta,mujeres,valencia,2021,4.7,tercero
primaria incompleta,mujeres,valencia,2021,4.7,segundo
primaria incompleta,mujeres,valencia,2021,5.3,primero
educacion universitaria,hombres,pais vasco,2021,45.3,primero
sin estudios,mujeres,baleares,2021,1.4,segundo
sin estudios,mujeres,baleares,2021,1.4,primero
primaria incompleta,hombres,extremadura,2021,7.1,primero
primaria incompleta,hombres,extremadura,2021,7.4,segundo
primaria incompleta,hombres,extremadura,2021,7.4,tercero
primaria incompleta,hombres,extremadura,2021,7.3,cuarto
sin estudios,hombres,asturias,2021,0.5,primero
sin estudios,hombres,asturias,2021,0.5,segundo
educacion secundaria,mujeres,melilla,2021,6.1,primero
educacion secundaria,mujeres,melilla,2021,5.8,segundo
educacion secundaria,mujeres,melilla,2021,5.5,tercero
educacion universitaria,hombres,la rioja,2021,30.2,cuarto
primaria incompleta,mujeres,galicia,2021,5.6,primero
primaria incompleta,mujeres,cantabria,2021,1.5,primero
primaria incompleta,mujeres,cantabria,2021,1.0,tercero
primaria incompleta,hombres,melilla,2021,3.3,cuarto
educacion universitaria,hombres,valencia,2021,29.8,cuarto
educacion universitaria,hombres,valencia,2021,30.0,tercero
educacion universitaria,hombres,valencia,2021,31.0,segundo
educacion universitaria,hombres,valencia,2021,30.0,primero
educacion universitaria,hombres,castilla y leon,2021,27.7,primero
educacion universitaria,hombres,castilla y leon,2021,27.0,segundo
educacion universitaria,hombres,castilla y leon,2021,27.6,tercero
educacion universitaria,hombres,castilla y leon,2021,27.6,cuarto
sin estudios,hombres,baleares,2021,1.2,primero
sin estudios,mujeres,asturias,2021,0.7,segundo
sin estudios,mujeres,asturias,2021,0.7,tercero
primaria incompleta,mujeres,asturias,2021,3.1,cuarto
primaria incompleta,mujeres,asturias,2021,3.1,tercero
primaria incompleta,mujeres,asturias,2021,3.1,segundo
primaria incompleta,mujeres,asturias,2021,3.0,primero
primaria incompleta,hombres,ceuta,2021,1.6,primero
primaria incompleta,hombres,ceuta,2021,0.8,segundo
primaria incompleta,hombres,ceuta,2021,0.7,tercero
primaria incompleta,hombres,melilla,2021,3.1,tercero
primaria incompleta,hombres,ceuta,2021,0.1,cuarto
primaria incompleta,hombres,melilla,2021,3.7,segundo
sin estudios,mujeres,asturias,2021,0.4,primero
primaria incompleta,mujeres,andalucia,2021,7.7,primero
primaria incompleta,mujeres,andalucia,2021,7.9,segundo
primaria incompleta,mujeres,andalucia,2021,7.6,tercero
primaria incompleta,mujeres,andalucia,2021,7.4,cuarto
educacion universitaria,hombres,cataluña,2021,33.1,cuarto
educacion universitaria,hombres,cataluña,2021,32.8,tercero
educacion universitaria,hombres,cataluña,2021,32.5,segundo
educacion universitaria,hombres,cataluña,2021,33.3,primero
educacion universitaria,hombres,castilla la mancha,2021,21.7,primero
educacion universitaria,hombres,castilla la mancha,2021,22.2,segundo
educacion universitaria,hombres,castilla la mancha,2021,23.5,tercero
educacion universitaria,hombres,castilla la mancha,2021,23.0,cuarto
sin estudios,hombres,baleares,2021,0.9,cuarto
sin estudios,hombres,baleares,2021,0.9,tercero
sin estudios,hombres,baleares,2021,1.1,segundo
primaria incompleta,mujeres,aragon,2021,2.8,cuarto
primaria incompleta,mujeres,aragon,2021,3.0,tercero
primaria incompleta,mujeres,aragon,2021,2.9,segundo
primaria incompleta,mujeres,aragon,2021,3.5,primero
primaria incompleta,hombres,melilla,2021,2.5,primero
primaria incompleta,mujeres,cantabria,2021,1.3,segundo
educacion universitaria,hombres,cantabria,2021,33.4,primero
educacion universitaria,hombres,extremadura,2021,20.8,tercero
primaria incompleta,mujeres,canarias,2021,6.0,tercero
primaria incompleta,mujeres,canarias,2021,6.6,segundo
primaria incompleta,mujeres,canarias,2021,7.3,primero
primaria incompleta,hombres,pais vasco,2021,1.5,primero
primaria incompleta,hombres,pais vasco,2021,1.5,segundo
primaria incompleta,hombres,pais vasco,2021,1.8,tercero
primaria incompleta,hombres,pais vasco,2021,1.9,cuarto
educacion universitaria,hombres,baleares,2021,27.2,primero
educacion universitaria,hombres,baleares,2021,28.1,segundo
educacion universitaria,hombres,baleares,2021,26.7,tercero
primaria incompleta,hombres,navarra,2021,2.4,primero
primaria incompleta,hombres,navarra,2021,2.3,segundo
primaria incompleta,hombres,navarra,2021,2.4,tercero
educacion universitaria,hombres,madrid,2021,41.5,cuarto
educacion universitaria,hombres,madrid,2021,40.8,tercero
educacion universitaria,hombres,madrid,2021,41.1,segundo
educacion universitaria,hombres,madrid,2021,41.3,primero
educacion universitaria,hombres,baleares,2021,26.4,cuarto
primaria incompleta,mujeres,cantabria,2021,1.5,cuarto
primaria incompleta,mujeres,canarias,2021,5.9,cuarto
educacion universitaria,hombres,extremadura,2021,20.2,cuarto
educacion universitaria,hombres,canarias,2021,29.5,cuarto
