Nivel de formación alcanzado	Sexo	Comunidades y Ciudades Autónomas	Periodo	Total
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2023T3	8,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2023T2	9,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2023T1	9,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2022T4	9,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2022T3	8,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2022T2	9,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2022T1	8,4
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2021T4	8,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2021T3	8,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2021T2	8,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2021T1	8,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2020T4	8,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2020T3	9,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2020T2	8,4
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2020T1	9,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2019T4	9,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2019T3	9,4
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2019T2	9,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2019T1	8,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2018T4	8,4
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2018T3	9,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2018T2	8,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2018T1	8,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2017T4	8,4
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2017T3	8,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2017T2	8,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2017T1	8,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2016T4	8,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2016T3	9,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2016T2	8,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2016T1	9,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2015T4	9,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2015T3	9,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2015T2	8,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2015T1	8,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2014T4	8,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2014T3	8,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2014T2	8,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	14 Murcia, Región de	2014T1	8,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2023T3	7,4
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2023T2	8,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2023T1	9,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2022T4	10,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2022T3	10,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2022T2	9,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2022T1	9,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2021T4	9,4
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2021T3	9,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2021T2	10,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2021T1	9,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2020T4	8,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2020T3	7,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2020T2	8,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2020T1	8,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2019T4	8,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2019T3	8,4
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2019T2	8,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2019T1	8,4
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2018T4	7,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2018T3	7,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2018T2	8,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2018T1	8,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2017T4	9,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2017T3	9,4
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2017T2	8,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2017T1	8,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2016T4	8,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2016T3	8,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2016T2	8,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2016T1	9,4
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2015T4	8,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2015T3	8,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2015T2	7,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2015T1	7,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2014T4	6,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2014T3	7,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2014T2	7,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	15 Navarra, Comunidad Foral de	2014T1	8,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2023T3	9,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2023T2	10,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2023T1	8,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2022T4	8,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2022T3	7,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2022T2	8,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2022T1	9,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2021T4	8,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2021T3	9,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2021T2	9,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2021T1	9,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2020T4	9,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2020T3	8,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2020T2	8,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2020T1	8,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2019T4	8,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2019T3	8,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2019T2	9,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2019T1	9,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2018T4	9,4
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2018T3	8,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2018T2	8,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2018T1	8,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2017T4	8,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2017T3	8,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2017T2	8,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2017T1	8,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2016T4	8,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2016T3	8,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2016T2	7,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2016T1	8,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2015T4	8,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2015T3	8,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2015T2	8,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2015T1	8,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2014T4	8,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2014T3	8,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2014T2	8,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	16 País Vasco	2014T1	8,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2023T3	7,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2023T2	8,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2023T1	7,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2022T4	8,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2022T3	9,4
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2022T2	9,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2022T1	9,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2021T4	9,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2021T3	9,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2021T2	8,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2021T1	9,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2020T4	9,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2020T3	10,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2020T2	10,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2020T1	9,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2019T4	9,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2019T3	9,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2019T2	8,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2019T1	8,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2018T4	8,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2018T3	9,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2018T2	8,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2018T1	8,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2017T4	8,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2017T3	9,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2017T2	9,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2017T1	9,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2016T4	8,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2016T3	8,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2016T2	8,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2016T1	7,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2015T4	7,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2015T3	7,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2015T2	7,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2015T1	7,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2014T4	8,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2014T3	9,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2014T2	9,4
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	17 Rioja, La	2014T1	8,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2023T3	11,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2023T2	9,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2023T1	6,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2022T4	8,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2022T3	6,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2022T2	6,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2022T1	5,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2021T4	7,4
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2021T3	5,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2021T2	5,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2021T1	6,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2020T4	8,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2020T3	6,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2020T2	5,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2020T1	5,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2019T4	5,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2019T3	8,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2019T2	6,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2019T1	7,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2018T4	6,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2018T3	7,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2018T2	9,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2018T1	7,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2017T4	9,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2017T3	8,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2017T2	6,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2017T1	6,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2016T4	5,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2016T3	5,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2016T2	5,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2016T1	5,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2015T4	7,4
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2015T3	7,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2015T2	8,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2015T1	6,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2014T4	5,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2014T3	5,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2014T2	5,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	18 Ceuta	2014T1	5,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	19 Melilla	2023T3	9,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	19 Melilla	2023T2	9,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	19 Melilla	2023T1	7,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	19 Melilla	2022T4	8,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	19 Melilla	2022T3	6,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	19 Melilla	2022T2	6,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	19 Melilla	2022T1	8,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	19 Melilla	2021T4	7,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	19 Melilla	2021T3	5,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	19 Melilla	2021T2	5,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	19 Melilla	2021T1	6,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	19 Melilla	2020T4	4,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	19 Melilla	2020T3	7,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	19 Melilla	2020T2	7,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	19 Melilla	2020T1	8,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	19 Melilla	2019T4	8,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	19 Melilla	2019T3	9,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	19 Melilla	2019T2	6,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	19 Melilla	2019T1	5,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	19 Melilla	2018T4	4,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	19 Melilla	2018T3	2,4
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	19 Melilla	2018T2	2,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	19 Melilla	2018T1	3,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	19 Melilla	2017T4	5,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Mujeres	19 Melilla	2017T3	6,1
