Tipo de infracción;Comunidades y ciudades autónomas;Periodo;Total
Faltas contra las personas;Galicia;2019;4
Faltas contra las personas;Galicia;2018;2
Faltas contra las personas;Galicia;2017;14
Faltas contra las personas;Galicia;2016;26
Faltas contra las personas;Galicia;2015;79
Faltas contra las personas;Madrid, Comunidad de;2022;0
Faltas contra las personas;Madrid, Comunidad de;2021;0
Faltas contra las personas;Madrid, Comunidad de;2020;0
Faltas contra las personas;Madrid, Comunidad de;2019;7
Faltas contra las personas;Madrid, Comunidad de;2018;21
Faltas contra las personas;Madrid, Comunidad de;2017;27
Faltas contra las personas;Madrid, Comunidad de;2016;89
Faltas contra las personas;Madrid, Comunidad de;2015;312
Faltas contra las personas;Murcia, Región de;2022;0
Faltas contra las personas;Murcia, Región de;2021;0
Faltas contra las personas;Murcia, Región de;2020;0
Faltas contra las personas;Murcia, Región de;2019;0
Faltas contra las personas;Murcia, Región de;2018;1
Faltas contra las personas;Murcia, Región de;2017;3
Faltas contra las personas;Murcia, Región de;2016;15
Faltas contra las personas;Murcia, Región de;2015;173
Faltas contra las personas;Navarra, Comunidad Foral de;2022;0
Faltas contra las personas;Navarra, Comunidad Foral de;2021;0
Faltas contra las personas;Navarra, Comunidad Foral de;2020;2
Faltas contra las personas;Navarra, Comunidad Foral de;2019;8
Faltas contra las personas;Navarra, Comunidad Foral de;2018;5
Faltas contra las personas;Navarra, Comunidad Foral de;2017;6
Faltas contra las personas;Navarra, Comunidad Foral de;2016;7
Faltas contra las personas;Navarra, Comunidad Foral de;2015;17
Faltas contra las personas;País Vasco;2022;0
Faltas contra las personas;País Vasco;2021;0
Faltas contra las personas;País Vasco;2020;0
Faltas contra las personas;País Vasco;2019;0
Faltas contra las personas;País Vasco;2018;0
Faltas contra las personas;País Vasco;2017;34
Faltas contra las personas;País Vasco;2016;77
Faltas contra las personas;País Vasco;2015;250
Faltas contra las personas;Rioja, La;2022;0
Faltas contra las personas;Rioja, La;2021;0
Faltas contra las personas;Rioja, La;2020;0
Faltas contra las personas;Rioja, La;2019;0
Faltas contra las personas;Rioja, La;2018;0
Faltas contra las personas;Rioja, La;2017;5
Faltas contra las personas;Rioja, La;2016;4
Faltas contra las personas;Rioja, La;2015;19
Faltas contra las personas;Ceuta;2022;0
Faltas contra las personas;Ceuta;2021;0
Faltas contra las personas;Ceuta;2020;0
Faltas contra las personas;Ceuta;2019;0
Faltas contra las personas;Ceuta;2018;0
Faltas contra las personas;Ceuta;2017;0
Faltas contra las personas;Ceuta;2016;1
Faltas contra las personas;Ceuta;2015;4
Faltas contra las personas;Melilla;2022;0
Faltas contra las personas;Melilla;2021;0
Faltas contra las personas;Melilla;2020;0
Faltas contra las personas;Melilla;2019;0
Faltas contra las personas;Melilla;2018;0
Faltas contra las personas;Melilla;2017;2
Faltas contra las personas;Melilla;2016;0
Faltas contra las personas;Melilla;2015;5
Otras faltas sin especificar;Andalucía;2022;
Otras faltas sin especificar;Andalucía;2021;2
Otras faltas sin especificar;Andalucía;2020;0
Otras faltas sin especificar;Andalucía;2019;7
Otras faltas sin especificar;Andalucía;2018;5
Otras faltas sin especificar;Andalucía;2017;20
Otras faltas sin especificar;Andalucía;2016;19
Otras faltas sin especificar;Andalucía;2015;58
Otras faltas sin especificar;Aragón;2022;
Otras faltas sin especificar;Aragón;2021;0
Otras faltas sin especificar;Aragón;2020;0
Otras faltas sin especificar;Aragón;2019;0
Otras faltas sin especificar;Aragón;2018;0
Otras faltas sin especificar;Aragón;2017;2
Otras faltas sin especificar;Aragón;2016;4
Otras faltas sin especificar;Aragón;2015;14
Otras faltas sin especificar;Asturias, Principado de;2022;
Otras faltas sin especificar;Asturias, Principado de;2021;0
Otras faltas sin especificar;Asturias, Principado de;2020;0
Otras faltas sin especificar;Asturias, Principado de;2019;0
Otras faltas sin especificar;Asturias, Principado de;2018;0
Otras faltas sin especificar;Asturias, Principado de;2017;0
Otras faltas sin especificar;Asturias, Principado de;2016;2
Otras faltas sin especificar;Asturias, Principado de;2015;5
Otras faltas sin especificar;Balears, Illes;2022;
Otras faltas sin especificar;Balears, Illes;2021;0
Otras faltas sin especificar;Balears, Illes;2020;0
Otras faltas sin especificar;Balears, Illes;2019;0
Otras faltas sin especificar;Balears, Illes;2018;0
Otras faltas sin especificar;Balears, Illes;2017;0
Otras faltas sin especificar;Balears, Illes;2016;2
Otras faltas sin especificar;Balears, Illes;2015;5
Otras faltas sin especificar;Canarias;2022;
Otras faltas sin especificar;Canarias;2021;0
Otras faltas sin especificar;Canarias;2020;0
Otras faltas sin especificar;Canarias;2019;1
Otras faltas sin especificar;Canarias;2018;2
Otras faltas sin especificar;Canarias;2017;1
Otras faltas sin especificar;Canarias;2016;5
Otras faltas sin especificar;Canarias;2015;33
Otras faltas sin especificar;Cantabria;2022;
Otras faltas sin especificar;Cantabria;2021;0
Otras faltas sin especificar;Cantabria;2020;0
Otras faltas sin especificar;Cantabria;2019;0
Otras faltas sin especificar;Cantabria;2018;0
Otras faltas sin especificar;Cantabria;2017;0
Otras faltas sin especificar;Cantabria;2016;4
Otras faltas sin especificar;Cantabria;2015;11
Otras faltas sin especificar;Castilla y León;2022;
Otras faltas sin especificar;Castilla y León;2021;0
Otras faltas sin especificar;Castilla y León;2020;0
Otras faltas sin especificar;Castilla y León;2019;1
Otras faltas sin especificar;Castilla y León;2018;1
Otras faltas sin especificar;Castilla y León;2017;1
Otras faltas sin especificar;Castilla y León;2016;6
Otras faltas sin especificar;Castilla y León;2015;11
Otras faltas sin especificar;Castilla - La Mancha;2022;
Otras faltas sin especificar;Castilla - La Mancha;2021;0
Otras faltas sin especificar;Castilla - La Mancha;2020;3
Otras faltas sin especificar;Castilla - La Mancha;2019;0
Otras faltas sin especificar;Castilla - La Mancha;2018;3
Otras faltas sin especificar;Castilla - La Mancha;2017;3
Otras faltas sin especificar;Castilla - La Mancha;2016;4
Otras faltas sin especificar;Castilla - La Mancha;2015;14
Otras faltas sin especificar;Cataluña;2022;
Otras faltas sin especificar;Cataluña;2021;0
Otras faltas sin especificar;Cataluña;2020;0
Otras faltas sin especificar;Cataluña;2019;0
Otras faltas sin especificar;Cataluña;2018;2
Otras faltas sin especificar;Cataluña;2017;7
Otras faltas sin especificar;Cataluña;2016;20
Otras faltas sin especificar;Cataluña;2015;51
Otras faltas sin especificar;Comunitat Valenciana;2022;
Otras faltas sin especificar;Comunitat Valenciana;2021;0
Otras faltas sin especificar;Comunitat Valenciana;2020;0
Otras faltas sin especificar;Comunitat Valenciana;2019;3
Otras faltas sin especificar;Comunitat Valenciana;2018;6
Otras faltas sin especificar;Comunitat Valenciana;2017;11
Otras faltas sin especificar;Comunitat Valenciana;2016;22
Otras faltas sin especificar;Comunitat Valenciana;2015;58
Otras faltas sin especificar;Extremadura;2022;
Otras faltas sin especificar;Extremadura;2021;0
Otras faltas sin especificar;Extremadura;2020;0
Otras faltas sin especificar;Extremadura;2019;0
Otras faltas sin especificar;Extremadura;2018;0
Otras faltas sin especificar;Extremadura;2017;1
Otras faltas sin especificar;Extremadura;2016;1
Otras faltas sin especificar;Extremadura;2015;3
Otras faltas sin especificar;Galicia;2022;
Otras faltas sin especificar;Galicia;2021;0
Otras faltas sin especificar;Galicia;2020;0
Otras faltas sin especificar;Galicia;2019;1
Otras faltas sin especificar;Galicia;2018;3
Otras faltas sin especificar;Galicia;2017;3
Otras faltas sin especificar;Galicia;2016;5
Otras faltas sin especificar;Galicia;2015;14
Otras faltas sin especificar;Madrid, Comunidad de;2022;
Otras faltas sin especificar;Madrid, Comunidad de;2021;0
Otras faltas sin especificar;Madrid, Comunidad de;2020;1
Otras faltas sin especificar;Madrid, Comunidad de;2019;4
Otras faltas sin especificar;Madrid, Comunidad de;2018;5
Otras faltas sin especificar;Madrid, Comunidad de;2017;14
Otras faltas sin especificar;Madrid, Comunidad de;2016;25
Otras faltas sin especificar;Madrid, Comunidad de;2015;35
Otras faltas sin especificar;Murcia, Región de;2022;
Otras faltas sin especificar;Murcia, Región de;2021;0
Otras faltas sin especificar;Murcia, Región de;2020;0
Otras faltas sin especificar;Murcia, Región de;2019;0
Otras faltas sin especificar;Murcia, Región de;2018;0
Otras faltas sin especificar;Murcia, Región de;2017;2
Otras faltas sin especificar;Murcia, Región de;2016;3
Otras faltas sin especificar;Murcia, Región de;2015;8
Otras faltas sin especificar;Navarra, Comunidad Foral de;2022;
Otras faltas sin especificar;Navarra, Comunidad Foral de;2021;0
Otras faltas sin especificar;Navarra, Comunidad Foral de;2020;0
Otras faltas sin especificar;Navarra, Comunidad Foral de;2019;5
Otras faltas sin especificar;Navarra, Comunidad Foral de;2018;3
Otras faltas sin especificar;Navarra, Comunidad Foral de;2017;0
Otras faltas sin especificar;Navarra, Comunidad Foral de;2016;2
Otras faltas sin especificar;Navarra, Comunidad Foral de;2015;1
Otras faltas sin especificar;País Vasco;2022;
Otras faltas sin especificar;País Vasco;2021;0
Otras faltas sin especificar;País Vasco;2020;0
Otras faltas sin especificar;País Vasco;2019;0
Otras faltas sin especificar;País Vasco;2018;0
Otras faltas sin especificar;País Vasco;2017;1
Otras faltas sin especificar;País Vasco;2016;9
Otras faltas sin especificar;País Vasco;2015;22
Otras faltas sin especificar;Rioja, La;2022;
Otras faltas sin especificar;Rioja, La;2021;0
Otras faltas sin especificar;Rioja, La;2020;0
Otras faltas sin especificar;Rioja, La;2019;0
Otras faltas sin especificar;Rioja, La;2018;0
Otras faltas sin especificar;Rioja, La;2017;0
Otras faltas sin especificar;Rioja, La;2016;0
Otras faltas sin especificar;Rioja, La;2015;2
Otras faltas sin especificar;Ceuta;2022;
Otras faltas sin especificar;Ceuta;2021;0
Otras faltas sin especificar;Ceuta;2020;0
Otras faltas sin especificar;Ceuta;2019;0
Otras faltas sin especificar;Ceuta;2018;0
Otras faltas sin especificar;Ceuta;2017;0
Otras faltas sin especificar;Ceuta;2016;0
Otras faltas sin especificar;Ceuta;2015;0
Otras faltas sin especificar;Melilla;2022;
Otras faltas sin especificar;Melilla;2021;0
Otras faltas sin especificar;Melilla;2020;0
Otras faltas sin especificar;Melilla;2019;0
Otras faltas sin especificar;Melilla;2018;0
Otras faltas sin especificar;Melilla;2017;0
Otras faltas sin especificar;Melilla;2016;0
Otras faltas sin especificar;Melilla;2015;0
