año,trimestre,origen_denuncia,provincia,comunidad,total_denuncias
2023,segundo,parte_lesiones,castellon,comunidad valenciana,25
2023,segundo,asistencia_terceros,castellon,comunidad valenciana,273
2009,primero,victima,valencia,comunidad valenciana,327
2009,primero,familiar,valencia,comunidad valenciana,0
2009,primero,policia_victima,valencia,comunidad valenciana,898
2009,primero,policia_familiar,valencia,comunidad valenciana,2
2009,primero,intervencion_policial_directa,valencia,comunidad valenciana,780
2009,primero,parte_lesiones,valencia,comunidad valenciana,509
2009,primero,asistencia_terceros,valencia,comunidad valenciana,16
2009,segundo,victima,valencia,comunidad valenciana,298
2009,segundo,familiar,valencia,comunidad valenciana,1
2009,segundo,policia_victima,valencia,comunidad valenciana,889
2009,segundo,policia_familiar,valencia,comunidad valenciana,6
2009,segundo,intervencion_policial_directa,valencia,comunidad valenciana,758
2009,segundo,parte_lesiones,valencia,comunidad valenciana,486
2009,segundo,asistencia_terceros,valencia,comunidad valenciana,10
2009,tercero,victima,valencia,comunidad valenciana,276
2009,tercero,familiar,valencia,comunidad valenciana,5
2009,tercero,policia_victima,valencia,comunidad valenciana,975
2009,tercero,policia_familiar,valencia,comunidad valenciana,7
2009,tercero,intervencion_policial_directa,valencia,comunidad valenciana,806
2009,tercero,parte_lesiones,valencia,comunidad valenciana,459
2009,tercero,asistencia_terceros,valencia,comunidad valenciana,18
2009,cuarto,victima,valencia,comunidad valenciana,201
2009,cuarto,familiar,valencia,comunidad valenciana,0
2009,cuarto,policia_victima,valencia,comunidad valenciana,1089
2009,cuarto,policia_familiar,valencia,comunidad valenciana,42
2009,cuarto,intervencion_policial_directa,valencia,comunidad valenciana,593
2009,cuarto,parte_lesiones,valencia,comunidad valenciana,425
2009,cuarto,asistencia_terceros,valencia,comunidad valenciana,54
2010,primero,victima,valencia,comunidad valenciana,322
2010,primero,familiar,valencia,comunidad valenciana,1
2010,primero,policia_victima,valencia,comunidad valenciana,1067
2010,primero,policia_familiar,valencia,comunidad valenciana,137
2010,primero,intervencion_policial_directa,valencia,comunidad valenciana,589
2010,primero,parte_lesiones,valencia,comunidad valenciana,386
2010,primero,asistencia_terceros,valencia,comunidad valenciana,35
2010,segundo,victima,valencia,comunidad valenciana,445
2010,segundo,familiar,valencia,comunidad valenciana,3
2010,segundo,policia_victima,valencia,comunidad valenciana,1018
2010,segundo,policia_familiar,valencia,comunidad valenciana,16
2010,segundo,intervencion_policial_directa,valencia,comunidad valenciana,597
2010,segundo,parte_lesiones,valencia,comunidad valenciana,513
2010,segundo,asistencia_terceros,valencia,comunidad valenciana,29
2010,tercero,victima,valencia,comunidad valenciana,139
2010,tercero,familiar,valencia,comunidad valenciana,5
2010,tercero,policia_victima,valencia,comunidad valenciana,1223
2010,tercero,policia_familiar,valencia,comunidad valenciana,24
2010,tercero,intervencion_policial_directa,valencia,comunidad valenciana,743
2010,tercero,parte_lesiones,valencia,comunidad valenciana,495
2010,tercero,asistencia_terceros,valencia,comunidad valenciana,43
2010,cuarto,victima,valencia,comunidad valenciana,224
2010,cuarto,familiar,valencia,comunidad valenciana,2
2010,cuarto,policia_victima,valencia,comunidad valenciana,1014
2010,cuarto,policia_familiar,valencia,comunidad valenciana,27
2010,cuarto,intervencion_policial_directa,valencia,comunidad valenciana,668
2010,cuarto,parte_lesiones,valencia,comunidad valenciana,481
2010,cuarto,asistencia_terceros,valencia,comunidad valenciana,69
2011,primero,victima,valencia,comunidad valenciana,184
2011,primero,familiar,valencia,comunidad valenciana,129
2011,primero,policia_victima,valencia,comunidad valenciana,926
2011,primero,policia_familiar,valencia,comunidad valenciana,19
2011,primero,intervencion_policial_directa,valencia,comunidad valenciana,721
2011,primero,parte_lesiones,valencia,comunidad valenciana,428
2011,primero,asistencia_terceros,valencia,comunidad valenciana,36
2011,segundo,victima,valencia,comunidad valenciana,162
2011,segundo,familiar,valencia,comunidad valenciana,1
2011,segundo,policia_victima,valencia,comunidad valenciana,894
2011,segundo,policia_familiar,valencia,comunidad valenciana,13
2011,segundo,intervencion_policial_directa,valencia,comunidad valenciana,829
2011,segundo,parte_lesiones,valencia,comunidad valenciana,524
2011,segundo,asistencia_terceros,valencia,comunidad valenciana,65
2011,tercero,victima,valencia,comunidad valenciana,180
2011,tercero,familiar,valencia,comunidad valenciana,0
2011,tercero,policia_victima,valencia,comunidad valenciana,928
2011,tercero,policia_familiar,valencia,comunidad valenciana,7
2011,tercero,intervencion_policial_directa,valencia,comunidad valenciana,787
2011,tercero,parte_lesiones,valencia,comunidad valenciana,436
2011,tercero,asistencia_terceros,valencia,comunidad valenciana,40
2011,cuarto,victima,valencia,comunidad valenciana,211
2011,cuarto,familiar,valencia,comunidad valenciana,1
2011,cuarto,policia_victima,valencia,comunidad valenciana,737
2011,cuarto,policia_familiar,valencia,comunidad valenciana,11
2011,cuarto,intervencion_policial_directa,valencia,comunidad valenciana,828
2011,cuarto,parte_lesiones,valencia,comunidad valenciana,454
2011,cuarto,asistencia_terceros,valencia,comunidad valenciana,58
2012,primero,victima,valencia,comunidad valenciana,168
2012,primero,familiar,valencia,comunidad valenciana,0
2012,primero,policia_victima,valencia,comunidad valenciana,882
2012,primero,policia_familiar,valencia,comunidad valenciana,7
2012,primero,intervencion_policial_directa,valencia,comunidad valenciana,561
2012,primero,parte_lesiones,valencia,comunidad valenciana,395
2012,primero,asistencia_terceros,valencia,comunidad valenciana,31
2012,segundo,victima,valencia,comunidad valenciana,146
2012,segundo,familiar,valencia,comunidad valenciana,2
2012,segundo,policia_victima,valencia,comunidad valenciana,1009
2012,segundo,policia_familiar,valencia,comunidad valenciana,13
2012,segundo,intervencion_policial_directa,valencia,comunidad valenciana,769
2012,segundo,parte_lesiones,valencia,comunidad valenciana,380
2012,segundo,asistencia_terceros,valencia,comunidad valenciana,50
2012,tercero,victima,valencia,comunidad valenciana,121
2012,tercero,familiar,valencia,comunidad valenciana,15
2012,tercero,policia_victima,valencia,comunidad valenciana,1127
2012,tercero,policia_familiar,valencia,comunidad valenciana,14
2012,tercero,intervencion_policial_directa,valencia,comunidad valenciana,485
2012,tercero,parte_lesiones,valencia,comunidad valenciana,440
2012,tercero,asistencia_terceros,valencia,comunidad valenciana,64
2012,cuarto,victima,valencia,comunidad valenciana,205
2012,cuarto,familiar,valencia,comunidad valenciana,3
2012,cuarto,policia_victima,valencia,comunidad valenciana,828
2012,cuarto,policia_familiar,valencia,comunidad valenciana,16
2012,cuarto,intervencion_policial_directa,valencia,comunidad valenciana,736
2012,cuarto,parte_lesiones,valencia,comunidad valenciana,345
2012,cuarto,asistencia_terceros,valencia,comunidad valenciana,42
2013,primero,victima,valencia,comunidad valenciana,154
2013,primero,familiar,valencia,comunidad valenciana,1
2013,primero,policia_victima,valencia,comunidad valenciana,1031
2013,primero,policia_familiar,valencia,comunidad valenciana,14
2013,primero,intervencion_policial_directa,valencia,comunidad valenciana,455
2013,primero,parte_lesiones,valencia,comunidad valenciana,364
2013,primero,asistencia_terceros,valencia,comunidad valenciana,69
2013,segundo,victima,valencia,comunidad valenciana,173
2013,segundo,familiar,valencia,comunidad valenciana,3
2013,segundo,policia_victima,valencia,comunidad valenciana,1047
2013,segundo,policia_familiar,valencia,comunidad valenciana,37
2013,segundo,intervencion_policial_directa,valencia,comunidad valenciana,545
2013,segundo,parte_lesiones,valencia,comunidad valenciana,375
2013,segundo,asistencia_terceros,valencia,comunidad valenciana,87
2013,tercero,victima,valencia,comunidad valenciana,154
2013,tercero,familiar,valencia,comunidad valenciana,1
2013,tercero,policia_victima,valencia,comunidad valenciana,1050
2013,tercero,policia_familiar,valencia,comunidad valenciana,19
2013,tercero,intervencion_policial_directa,valencia,comunidad valenciana,668
2013,tercero,parte_lesiones,valencia,comunidad valenciana,396
2013,tercero,asistencia_terceros,valencia,comunidad valenciana,91
2013,cuarto,victima,valencia,comunidad valenciana,141
2013,cuarto,familiar,valencia,comunidad valenciana,1
2013,cuarto,policia_victima,valencia,comunidad valenciana,779
2013,cuarto,policia_familiar,valencia,comunidad valenciana,19
2013,cuarto,intervencion_policial_directa,valencia,comunidad valenciana,774
2013,cuarto,parte_lesiones,valencia,comunidad valenciana,416
2013,cuarto,asistencia_terceros,valencia,comunidad valenciana,56
2014,primero,victima,valencia,comunidad valenciana,94
2014,primero,familiar,valencia,comunidad valenciana,0
2014,primero,policia_victima,valencia,comunidad valenciana,1103
2014,primero,policia_familiar,valencia,comunidad valenciana,13
2014,primero,intervencion_policial_directa,valencia,comunidad valenciana,530
2014,primero,parte_lesiones,valencia,comunidad valenciana,458
2014,primero,asistencia_terceros,valencia,comunidad valenciana,57
2014,segundo,victima,valencia,comunidad valenciana,127
2014,segundo,familiar,valencia,comunidad valenciana,0
2014,segundo,policia_victima,valencia,comunidad valenciana,1061
2014,segundo,policia_familiar,valencia,comunidad valenciana,17
2014,segundo,intervencion_policial_directa,valencia,comunidad valenciana,476
2014,segundo,parte_lesiones,valencia,comunidad valenciana,376
2014,segundo,asistencia_terceros,valencia,comunidad valenciana,71
2014,tercero,victima,valencia,comunidad valenciana,204
2014,tercero,familiar,valencia,comunidad valenciana,6
2014,tercero,policia_victima,valencia,comunidad valenciana,1062
2014,tercero,policia_familiar,valencia,comunidad valenciana,22
2014,tercero,intervencion_policial_directa,valencia,comunidad valenciana,522
2014,tercero,parte_lesiones,valencia,comunidad valenciana,418
2014,tercero,asistencia_terceros,valencia,comunidad valenciana,51
2014,cuarto,victima,valencia,comunidad valenciana,139
2014,cuarto,familiar,valencia,comunidad valenciana,2
2014,cuarto,policia_victima,valencia,comunidad valenciana,913
2014,cuarto,policia_familiar,valencia,comunidad valenciana,62
2014,cuarto,intervencion_policial_directa,valencia,comunidad valenciana,564
2014,cuarto,parte_lesiones,valencia,comunidad valenciana,356
2014,cuarto,asistencia_terceros,valencia,comunidad valenciana,65
2015,primero,victima,valencia,comunidad valenciana,156
2015,primero,familiar,valencia,comunidad valenciana,1
2015,primero,policia_victima,valencia,comunidad valenciana,891
2015,primero,policia_familiar,valencia,comunidad valenciana,16
2015,primero,intervencion_policial_directa,valencia,comunidad valenciana,562
2015,primero,parte_lesiones,valencia,comunidad valenciana,362
2015,primero,asistencia_terceros,valencia,comunidad valenciana,72
2015,segundo,victima,valencia,comunidad valenciana,110
2015,segundo,familiar,valencia,comunidad valenciana,96
2015,segundo,policia_victima,valencia,comunidad valenciana,1190
2015,segundo,policia_familiar,valencia,comunidad valenciana,25
2015,segundo,intervencion_policial_directa,valencia,comunidad valenciana,570
2015,segundo,parte_lesiones,valencia,comunidad valenciana,308
2015,segundo,asistencia_terceros,valencia,comunidad valenciana,36
2015,tercero,victima,valencia,comunidad valenciana,104
2015,tercero,familiar,valencia,comunidad valenciana,1
2015,tercero,policia_victima,valencia,comunidad valenciana,1112
2015,tercero,policia_familiar,valencia,comunidad valenciana,20
2015,tercero,intervencion_policial_directa,valencia,comunidad valenciana,608
2015,tercero,parte_lesiones,valencia,comunidad valenciana,254
2015,tercero,asistencia_terceros,valencia,comunidad valenciana,115
2015,cuarto,victima,valencia,comunidad valenciana,101
2015,cuarto,familiar,valencia,comunidad valenciana,2
2015,cuarto,policia_victima,valencia,comunidad valenciana,941
2015,cuarto,policia_familiar,valencia,comunidad valenciana,28
2015,cuarto,intervencion_policial_directa,valencia,comunidad valenciana,858
2015,cuarto,parte_lesiones,valencia,comunidad valenciana,346
2015,cuarto,asistencia_terceros,valencia,comunidad valenciana,224
2016,primero,victima,valencia,comunidad valenciana,101
2016,primero,familiar,valencia,comunidad valenciana,1
2016,primero,policia_victima,valencia,comunidad valenciana,1273
2016,primero,policia_familiar,valencia,comunidad valenciana,24
2016,primero,intervencion_policial_directa,valencia,comunidad valenciana,564
2016,primero,parte_lesiones,valencia,comunidad valenciana,284
2016,primero,asistencia_terceros,valencia,comunidad valenciana,177
2016,segundo,victima,valencia,comunidad valenciana,96
2016,segundo,familiar,valencia,comunidad valenciana,6
2016,segundo,policia_victima,valencia,comunidad valenciana,1245
2016,segundo,policia_familiar,valencia,comunidad valenciana,24
2016,segundo,intervencion_policial_directa,valencia,comunidad valenciana,792
2016,segundo,parte_lesiones,valencia,comunidad valenciana,317
2016,segundo,asistencia_terceros,valencia,comunidad valenciana,119
2016,tercero,victima,valencia,comunidad valenciana,58
2016,tercero,familiar,valencia,comunidad valenciana,5
2016,tercero,policia_victima,valencia,comunidad valenciana,1234
2016,tercero,policia_familiar,valencia,comunidad valenciana,48
2016,tercero,intervencion_policial_directa,valencia,comunidad valenciana,834
2016,tercero,parte_lesiones,valencia,comunidad valenciana,287
2016,tercero,asistencia_terceros,valencia,comunidad valenciana,170
2016,cuarto,victima,valencia,comunidad valenciana,98
2016,cuarto,familiar,valencia,comunidad valenciana,7
2016,cuarto,policia_victima,valencia,comunidad valenciana,1196
2016,cuarto,policia_familiar,valencia,comunidad valenciana,12
2016,cuarto,intervencion_policial_directa,valencia,comunidad valenciana,841
2016,cuarto,parte_lesiones,valencia,comunidad valenciana,333
2016,cuarto,asistencia_terceros,valencia,comunidad valenciana,157
2017,primero,victima,valencia,comunidad valenciana,104
2017,primero,familiar,valencia,comunidad valenciana,6
2017,primero,policia_victima,valencia,comunidad valenciana,1632
2017,primero,policia_familiar,valencia,comunidad valenciana,23
2017,primero,intervencion_policial_directa,valencia,comunidad valenciana,603
2017,primero,parte_lesiones,valencia,comunidad valenciana,364
2017,primero,asistencia_terceros,valencia,comunidad valenciana,118
2017,segundo,victima,valencia,comunidad valenciana,135
2017,segundo,familiar,valencia,comunidad valenciana,6
2017,segundo,policia_victima,valencia,comunidad valenciana,1540
2017,segundo,policia_familiar,valencia,comunidad valenciana,13
2017,segundo,intervencion_policial_directa,valencia,comunidad valenciana,617
2017,segundo,parte_lesiones,valencia,comunidad valenciana,461
2017,segundo,asistencia_terceros,valencia,comunidad valenciana,154
2017,tercero,victima,valencia,comunidad valenciana,124
2017,tercero,familiar,valencia,comunidad valenciana,6
2017,tercero,policia_victima,valencia,comunidad valenciana,1702
2017,tercero,policia_familiar,valencia,comunidad valenciana,51
2017,tercero,intervencion_policial_directa,valencia,comunidad valenciana,571
2017,tercero,parte_lesiones,valencia,comunidad valenciana,457
2017,tercero,asistencia_terceros,valencia,comunidad valenciana,110
2017,cuarto,victima,valencia,comunidad valenciana,140
2017,cuarto,familiar,valencia,comunidad valenciana,2
2017,cuarto,policia_victima,valencia,comunidad valenciana,1862
2017,cuarto,policia_familiar,valencia,comunidad valenciana,11
2017,cuarto,intervencion_policial_directa,valencia,comunidad valenciana,363
2017,cuarto,parte_lesiones,valencia,comunidad valenciana,479
2017,cuarto,asistencia_terceros,valencia,comunidad valenciana,200
2018,primero,victima,valencia,comunidad valenciana,181
2018,primero,familiar,valencia,comunidad valenciana,6
2018,primero,policia_victima,valencia,comunidad valenciana,1038
2018,primero,policia_familiar,valencia,comunidad valenciana,51
2018,primero,intervencion_policial_directa,valencia,comunidad valenciana,872
2018,primero,parte_lesiones,valencia,comunidad valenciana,479
2018,primero,asistencia_terceros,valencia,comunidad valenciana,108
2018,segundo,victima,valencia,comunidad valenciana,136
2018,segundo,familiar,valencia,comunidad valenciana,8
2018,segundo,policia_victima,valencia,comunidad valenciana,1562
2018,segundo,policia_familiar,valencia,comunidad valenciana,32
2018,segundo,intervencion_policial_directa,valencia,comunidad valenciana,494
2018,segundo,parte_lesiones,valencia,comunidad valenciana,710
2018,segundo,asistencia_terceros,valencia,comunidad valenciana,118
2018,tercero,victima,valencia,comunidad valenciana,171
2018,tercero,familiar,valencia,comunidad valenciana,1
2018,tercero,policia_victima,valencia,comunidad valenciana,1872
2018,tercero,policia_familiar,valencia,comunidad valenciana,32
2018,tercero,intervencion_policial_directa,valencia,comunidad valenciana,545
2018,tercero,parte_lesiones,valencia,comunidad valenciana,567
2018,tercero,asistencia_terceros,valencia,comunidad valenciana,133
2018,cuarto,victima,valencia,comunidad valenciana,106
2018,cuarto,familiar,valencia,comunidad valenciana,274
2018,cuarto,policia_victima,valencia,comunidad valenciana,1804
2018,cuarto,policia_familiar,valencia,comunidad valenciana,21
2018,cuarto,intervencion_policial_directa,valencia,comunidad valenciana,429
2018,cuarto,parte_lesiones,valencia,comunidad valenciana,470
2018,cuarto,asistencia_terceros,valencia,comunidad valenciana,103
2019,primero,victima,valencia,comunidad valenciana,123
2019,primero,familiar,valencia,comunidad valenciana,2
2019,primero,policia_victima,valencia,comunidad valenciana,1819
2019,primero,policia_familiar,valencia,comunidad valenciana,131
2019,primero,intervencion_policial_directa,valencia,comunidad valenciana,373
2019,primero,parte_lesiones,valencia,comunidad valenciana,415
2019,primero,asistencia_terceros,valencia,comunidad valenciana,120
2019,segundo,victima,valencia,comunidad valenciana,118
2019,segundo,familiar,valencia,comunidad valenciana,7
2019,segundo,policia_victima,valencia,comunidad valenciana,1659
2019,segundo,policia_familiar,valencia,comunidad valenciana,151
2019,segundo,intervencion_policial_directa,valencia,comunidad valenciana,550
2019,segundo,parte_lesiones,valencia,comunidad valenciana,491
2019,segundo,asistencia_terceros,valencia,comunidad valenciana,215
2019,tercero,victima,valencia,comunidad valenciana,130
2019,tercero,familiar,valencia,comunidad valenciana,33
2019,tercero,policia_victima,valencia,comunidad valenciana,1842
2019,tercero,policia_familiar,valencia,comunidad valenciana,36
2019,tercero,intervencion_policial_directa,valencia,comunidad valenciana,545
2019,tercero,parte_lesiones,valencia,comunidad valenciana,576
2019,tercero,asistencia_terceros,valencia,comunidad valenciana,139
2019,cuarto,victima,valencia,comunidad valenciana,92
2019,cuarto,familiar,valencia,comunidad valenciana,12
2019,cuarto,policia_victima,valencia,comunidad valenciana,1621
2019,cuarto,policia_familiar,valencia,comunidad valenciana,140
2019,cuarto,intervencion_policial_directa,valencia,comunidad valenciana,354
2019,cuarto,parte_lesiones,valencia,comunidad valenciana,751
2019,cuarto,asistencia_terceros,valencia,comunidad valenciana,138
2020,primero,victima,valencia,comunidad valenciana,104
2020,primero,familiar,valencia,comunidad valenciana,18
2020,primero,policia_victima,valencia,comunidad valenciana,1335
2020,primero,policia_familiar,valencia,comunidad valenciana,32
2020,primero,intervencion_policial_directa,valencia,comunidad valenciana,480
2020,primero,parte_lesiones,valencia,comunidad valenciana,511
2020,primero,asistencia_terceros,valencia,comunidad valenciana,207
2020,segundo,victima,valencia,comunidad valenciana,73
2020,segundo,familiar,valencia,comunidad valenciana,1
2020,segundo,policia_victima,valencia,comunidad valenciana,1694
2020,segundo,policia_familiar,valencia,comunidad valenciana,28
2020,segundo,intervencion_policial_directa,valencia,comunidad valenciana,426
2020,segundo,parte_lesiones,valencia,comunidad valenciana,381
2020,segundo,asistencia_terceros,valencia,comunidad valenciana,158
2020,tercero,victima,valencia,comunidad valenciana,103
2020,tercero,familiar,valencia,comunidad valenciana,0
2020,tercero,policia_victima,valencia,comunidad valenciana,1665
2020,tercero,policia_familiar,valencia,comunidad valenciana,75
2020,tercero,intervencion_policial_directa,valencia,comunidad valenciana,664
2020,tercero,parte_lesiones,valencia,comunidad valenciana,557
2020,tercero,asistencia_terceros,valencia,comunidad valenciana,182
2020,cuarto,victima,valencia,comunidad valenciana,105
2020,cuarto,familiar,valencia,comunidad valenciana,1
2020,cuarto,policia_victima,valencia,comunidad valenciana,1817
2020,cuarto,policia_familiar,valencia,comunidad valenciana,33
2020,cuarto,intervencion_policial_directa,valencia,comunidad valenciana,641
2020,cuarto,parte_lesiones,valencia,comunidad valenciana,304
2020,cuarto,asistencia_terceros,valencia,comunidad valenciana,225
2021,primero,victima,valencia,comunidad valenciana,65
2021,primero,familiar,valencia,comunidad valenciana,290
2021,primero,policia_victima,valencia,comunidad valenciana,1311
2021,primero,policia_familiar,valencia,comunidad valenciana,25
2021,primero,intervencion_policial_directa,valencia,comunidad valenciana,397
2021,primero,parte_lesiones,valencia,comunidad valenciana,366
2021,primero,asistencia_terceros,valencia,comunidad valenciana,227
2021,segundo,victima,valencia,comunidad valenciana,37
2021,segundo,familiar,valencia,comunidad valenciana,2
2021,segundo,policia_victima,valencia,comunidad valenciana,1908
2021,segundo,policia_familiar,valencia,comunidad valenciana,54
2021,segundo,intervencion_policial_directa,valencia,comunidad valenciana,547
2021,segundo,parte_lesiones,valencia,comunidad valenciana,402
2021,segundo,asistencia_terceros,valencia,comunidad valenciana,176
2021,tercero,victima,valencia,comunidad valenciana,40
2021,tercero,familiar,valencia,comunidad valenciana,2
2021,tercero,policia_victima,valencia,comunidad valenciana,2109
2021,tercero,policia_familiar,valencia,comunidad valenciana,77
2021,tercero,intervencion_policial_directa,valencia,comunidad valenciana,584
2021,tercero,parte_lesiones,valencia,comunidad valenciana,429
2021,tercero,asistencia_terceros,valencia,comunidad valenciana,150
2021,cuarto,victima,valencia,comunidad valenciana,43
2021,cuarto,familiar,valencia,comunidad valenciana,1
2021,cuarto,policia_victima,valencia,comunidad valenciana,1651
2021,cuarto,policia_familiar,valencia,comunidad valenciana,58
2021,cuarto,intervencion_policial_directa,valencia,comunidad valenciana,563
2021,cuarto,parte_lesiones,valencia,comunidad valenciana,443
2021,cuarto,asistencia_terceros,valencia,comunidad valenciana,219
2022,primero,victima,valencia,comunidad valenciana,39
2022,primero,familiar,valencia,comunidad valenciana,4
2022,primero,policia_victima,valencia,comunidad valenciana,1838
2022,primero,policia_familiar,valencia,comunidad valenciana,31
2022,primero,intervencion_policial_directa,valencia,comunidad valenciana,510
2022,primero,parte_lesiones,valencia,comunidad valenciana,348
2022,primero,asistencia_terceros,valencia,comunidad valenciana,302
2022,segundo,victima,valencia,comunidad valenciana,56
2022,segundo,familiar,valencia,comunidad valenciana,2
2022,segundo,policia_victima,valencia,comunidad valenciana,1860
2022,segundo,policia_familiar,valencia,comunidad valenciana,48
2022,segundo,intervencion_policial_directa,valencia,comunidad valenciana,625
2022,segundo,parte_lesiones,valencia,comunidad valenciana,394
2022,segundo,asistencia_terceros,valencia,comunidad valenciana,264
2022,tercero,victima,valencia,comunidad valenciana,75
2022,tercero,familiar,valencia,comunidad valenciana,1
2022,tercero,policia_victima,valencia,comunidad valenciana,2073
2022,tercero,policia_familiar,valencia,comunidad valenciana,61
2022,tercero,intervencion_policial_directa,valencia,comunidad valenciana,595
2022,tercero,parte_lesiones,valencia,comunidad valenciana,396
2022,tercero,asistencia_terceros,valencia,comunidad valenciana,240
2022,cuarto,victima,valencia,comunidad valenciana,72
2022,cuarto,familiar,valencia,comunidad valenciana,5
2022,cuarto,policia_victima,valencia,comunidad valenciana,1855
2022,cuarto,policia_familiar,valencia,comunidad valenciana,36
2022,cuarto,intervencion_policial_directa,valencia,comunidad valenciana,576
2022,cuarto,parte_lesiones,valencia,comunidad valenciana,370
2022,cuarto,asistencia_terceros,valencia,comunidad valenciana,211
2023,primero,victima,valencia,comunidad valenciana,61
2023,primero,familiar,valencia,comunidad valenciana,6
2023,primero,policia_victima,valencia,comunidad valenciana,2101
2023,primero,policia_familiar,valencia,comunidad valenciana,49
2023,primero,intervencion_policial_directa,valencia,comunidad valenciana,656
2023,primero,parte_lesiones,valencia,comunidad valenciana,490
2023,primero,asistencia_terceros,valencia,comunidad valenciana,221
2023,segundo,victima,valencia,comunidad valenciana,32
2023,segundo,familiar,valencia,comunidad valenciana,5
2023,segundo,policia_victima,valencia,comunidad valenciana,1991
2023,segundo,policia_familiar,valencia,comunidad valenciana,30
2023,segundo,intervencion_policial_directa,valencia,comunidad valenciana,694
2023,segundo,parte_lesiones,valencia,comunidad valenciana,364
2023,segundo,asistencia_terceros,valencia,comunidad valenciana,94
2009,primero,victima,badajoz,extremadura,70
2009,primero,familiar,badajoz,extremadura,1
2009,primero,policia_victima,badajoz,extremadura,104
2009,primero,policia_familiar,badajoz,extremadura,0
2009,primero,intervencion_policial_directa,badajoz,extremadura,7
2009,primero,parte_lesiones,badajoz,extremadura,7
2009,primero,asistencia_terceros,badajoz,extremadura,64
2009,segundo,victima,badajoz,extremadura,21
2009,segundo,familiar,badajoz,extremadura,0
2009,segundo,policia_victima,badajoz,extremadura,165
2009,segundo,policia_familiar,badajoz,extremadura,2
2009,segundo,intervencion_policial_directa,badajoz,extremadura,8
2009,segundo,parte_lesiones,badajoz,extremadura,10
2009,segundo,asistencia_terceros,badajoz,extremadura,66
2009,tercero,victima,badajoz,extremadura,15
2009,tercero,familiar,badajoz,extremadura,0
2009,tercero,policia_victima,badajoz,extremadura,229
2009,tercero,policia_familiar,badajoz,extremadura,1
2009,tercero,intervencion_policial_directa,badajoz,extremadura,2
2009,tercero,parte_lesiones,badajoz,extremadura,6
2009,tercero,asistencia_terceros,badajoz,extremadura,48
2009,cuarto,victima,badajoz,extremadura,10
2009,cuarto,familiar,badajoz,extremadura,0
2009,cuarto,policia_victima,badajoz,extremadura,205
2009,cuarto,policia_familiar,badajoz,extremadura,1
2009,cuarto,intervencion_policial_directa,badajoz,extremadura,2
2009,cuarto,parte_lesiones,badajoz,extremadura,6
2009,cuarto,asistencia_terceros,badajoz,extremadura,64
2010,primero,victima,badajoz,extremadura,7
2010,primero,familiar,badajoz,extremadura,13
2010,primero,policia_victima,badajoz,extremadura,189
2010,primero,policia_familiar,badajoz,extremadura,2
2010,primero,intervencion_policial_directa,badajoz,extremadura,5
2010,primero,parte_lesiones,badajoz,extremadura,22
2010,primero,asistencia_terceros,badajoz,extremadura,51
2010,segundo,victima,badajoz,extremadura,14
2010,segundo,familiar,badajoz,extremadura,0
2010,segundo,policia_victima,badajoz,extremadura,259
2010,segundo,policia_familiar,badajoz,extremadura,7
2010,segundo,intervencion_policial_directa,badajoz,extremadura,68
2010,segundo,parte_lesiones,badajoz,extremadura,11
2010,segundo,asistencia_terceros,badajoz,extremadura,2
2010,tercero,victima,badajoz,extremadura,16
2010,tercero,familiar,badajoz,extremadura,0
2010,tercero,policia_victima,badajoz,extremadura,215
2010,tercero,policia_familiar,badajoz,extremadura,3
2010,tercero,intervencion_policial_directa,badajoz,extremadura,14
2010,tercero,parte_lesiones,badajoz,extremadura,14
2010,tercero,asistencia_terceros,badajoz,extremadura,3
2010,cuarto,victima,badajoz,extremadura,5
2010,cuarto,familiar,badajoz,extremadura,0
2010,cuarto,policia_victima,badajoz,extremadura,197
2010,cuarto,policia_familiar,badajoz,extremadura,0
2010,cuarto,intervencion_policial_directa,badajoz,extremadura,12
2010,cuarto,parte_lesiones,badajoz,extremadura,6
2010,cuarto,asistencia_terceros,badajoz,extremadura,2
2011,primero,victima,badajoz,extremadura,7
2011,primero,familiar,badajoz,extremadura,0
2011,primero,policia_victima,badajoz,extremadura,235
2011,primero,policia_familiar,badajoz,extremadura,6
2011,primero,intervencion_policial_directa,badajoz,extremadura,16
2011,primero,parte_lesiones,badajoz,extremadura,14
2011,primero,asistencia_terceros,badajoz,extremadura,6
2011,segundo,victima,badajoz,extremadura,4
2011,segundo,familiar,badajoz,extremadura,0
2011,segundo,policia_victima,badajoz,extremadura,323
2011,segundo,policia_familiar,badajoz,extremadura,4
2011,segundo,intervencion_policial_directa,badajoz,extremadura,14
2011,segundo,parte_lesiones,badajoz,extremadura,15
2011,segundo,asistencia_terceros,badajoz,extremadura,24
2011,tercero,victima,badajoz,extremadura,28
2011,tercero,familiar,badajoz,extremadura,0
2011,tercero,policia_victima,badajoz,extremadura,231
2011,tercero,policia_familiar,badajoz,extremadura,0
2011,tercero,intervencion_policial_directa,badajoz,extremadura,65
2011,tercero,parte_lesiones,badajoz,extremadura,26
2011,tercero,asistencia_terceros,badajoz,extremadura,32
2011,cuarto,victima,badajoz,extremadura,9
2011,cuarto,familiar,badajoz,extremadura,0
2011,cuarto,policia_victima,badajoz,extremadura,209
2011,cuarto,policia_familiar,badajoz,extremadura,0
2011,cuarto,intervencion_policial_directa,badajoz,extremadura,20
2011,cuarto,parte_lesiones,badajoz,extremadura,27
